Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,5432,UDP,ACMSODA,0
1,10051,UDP,SIP,1
2,443,UDP,HTTPS,2
3,10051,TCP,ISAKMP,3
4,443,TCP,HTTPS,4
5,8000,TCP,HTTPS,5
6,1433,TCP,PGSQL,6
7,22,TCP,HTTP,7
8,10001,TCP,MDS,8
9,443,TCP,IRDMI,9
10,5432,UDP,DNS,10
11,993,UDP,RDP,11
12,23,UDP,SIP,12
13,10051,UDP,VNC,13
14,445,UDP,TELNET,14
15,1433,TCP,SSH,15
16,22,TCP,HTTPS,16
17,6969,UDP,MDS,17
18,80,TCP,HTTP,18
19,53,TCP,SNMP,19
20,443,TCP,HTTPS,20
21,53,UDP,DNS,21
22,1433,TCP,VNC,22
23,10001,TCP,HPSERVICE,23
24,3128,TCP,SNMP,24
25,10001,TCP,EMS,25
26,8080,TCP,HTTP,26
27,5061,UDP,TELNET,27
28,80,TCP,HTTP,28
29,23,UDP,MDS,29
30,445,TCP,SSH,30
31,443,TCP,HTTPS,31
32,6969,TCP,ZABBIX,32
33,8080,UDP,ICAP,33
34,138,UDP,UBIQUITY,34
35,5061,TCP,ACMSODA,35
36,443,TCP,HTTPS,36
37,5432,TCP,ACMSODA,37
38,138,UDP,VNC,38
39,10051,UDP,SIP,39
40,1344,TCP,NETBIOS,40
41,53,UDP,XMPP,41
42,53,UDP,DNS,42
43,587,TCP,SIP,43
44,161,TCP,IMAP4,44
45,1344,UDP,PGSQL,45
46,10001,UDP,RDP,46
47,6969,UDP,SNMP,47
48,23,TCP,IMAP4,48
49,443,TCP,HTTPS,49
50,80,TCP,HTTPS,50
51,5900,UDP,NETBIOS,51
52,443,TCP,HTTPS,52
53,443,TCP,HTTPS,53
54,500,TCP,PGSQL,54
55,500,TCP,UBIQUITY,55
56,9100,UDP,DAAPD,56
57,3689,UDP,IRDMI,57
58,10001,UDP,SSH,58
59,3689,TCP,HPSERVICE,59
60,10051,UDP,MDS,60
61,10001,UDP,PGSQL,61
62,5061,TCP,XMPP,62
63,23,TCP,HPSERVICE,63
64,587,TCP,ZABBIX,64
65,138,TCP,ICAP,65
