Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,1433,UDP,SNMP,0
1,8080,UDP,ISAKMP,1
2,161,UDP,SSH,2
3,5900,UDP,NETBIOS,3
4,21,UDP,SIP,4
5,445,TCP,MDS,5
6,3389,UDP,PGSQL,6
7,5432,TCP,RDP,7
8,587,TCP,ACMSODA,8
9,8000,TCP,MSSQL,9
10,1433,UDP,MSSQL,10
11,993,TCP,SSH,11
12,993,UDP,RDP,12
13,5222,UDP,SSH,13
14,161,TCP,IRDMI,14
15,3128,UDP,SNMP,15
16,21,TCP,FTP,16
17,80,TCP,HTTP,17
18,443,TCP,HTTPS,18
19,5900,UDP,IMAP4,19
20,21,TCP,HPSERVICE,20
21,445,UDP,MDS,21
22,53,UDP,DNS,22
23,80,UDP,ZABBIX,23
24,3128,TCP,HTTP,24
25,21,TCP,FTP,25
26,8080,UDP,SSH,26
27,993,TCP,IMAP4,27
28,80,UDP,ZABBIX,28
29,443,TCP,HTTPS,29
30,21,TCP,IMAP4,30
31,3389,UDP,IRDMI,31
32,1344,TCP,TELNET,32
33,161,TCP,DAAPD,33
34,80,TCP,HTTP,34
35,3128,UDP,ICAP,35
36,3689,TCP,PGSQL,36
37,5900,UDP,MDS,37
38,137,TCP,HTTPS,38
39,3128,UDP,HPSERVICE,39
40,6969,TCP,SNMP,40
41,137,UDP,VNC,41
42,3689,UDP,IMAP4,42
43,500,TCP,PGSQL,43
44,443,TCP,UBIQUITY,44
45,3389,TCP,ACMSODA,45
46,5900,UDP,HTTP,46
47,443,TCP,HTTPS,47
48,587,UDP,TELNET,48
49,5900,UDP,EMS,49
50,10051,UDP,VNC,50
51,6969,TCP,ZABBIX,51
52,21,UDP,HTTPS,52
53,21,TCP,FTP,53
54,443,TCP,HTTPS,54
55,587,TCP,MDS,55
56,3689,UDP,TELNET,56
57,587,TCP,EMS,57
58,6969,UDP,ZABBIX,58
59,138,TCP,XMPP,59
60,5432,UDP,DNS,60
61,5061,TCP,SIP,61
62,443,TCP,HTTPS,62
63,161,UDP,VNC,63
64,587,UDP,EMS,64
65,500,UDP,DAAPD,65
66,3689,UDP,FTP,66
67,161,TCP,IMAP4,67
68,5900,UDP,NETBIOS,68
69,5061,TCP,XMPP,69
70,161,UDP,SIP,70
71,53,UDP,MDS,71
72,443,TCP,HTTPS,72
73,80,UDP,ZABBIX,73
74,443,TCP,HTTPS,74
75,587,UDP,EMS,75
76,587,TCP,SIP,76
77,22,UDP,PGSQL,77
78,80,TCP,HTTP,78
79,5432,UDP,ACMSODA,79
80,443,TCP,HTTPS,80
81,443,TCP,HTTPS,81
82,1344,UDP,TELNET,82
83,1433,TCP,MSSQL,83
84,3128,UDP,MSSQL,84
85,21,UDP,ACMSODA,85
86,5060,TCP,MDS,86
87,5900,UDP,SIP,87
88,443,TCP,UBIQUITY,88
89,9100,UDP,MDS,89
90,1433,UDP,SSH,90
91,5432,TCP,SSH,91
92,23,TCP,RDP,92
93,10051,UDP,VNC,93
94,6969,TCP,IMAP4,94
95,3689,TCP,SIP,95
96,137,TCP,MDS,96
97,3689,TCP,HTTP,97
98,5900,UDP,SIP,98
99,137,TCP,MSSQL,99
100,993,TCP,SNMP,100
101,6969,TCP,ISAKMP,101
102,443,TCP,HTTPS,102
103,5900,UDP,UBIQUITY,103
104,587,UDP,FTP,104
105,10001,UDP,ICAP,105
106,443,TCP,HTTPS,106
107,500,UDP,XMPP,107
108,5222,UDP,SSH,108
109,1433,UDP,ACMSODA,109
110,22,TCP,FTP,110
111,5222,TCP,ICAP,111
112,23,UDP,MDS,112
113,3128,TCP,HTTP,113
114,5222,UDP,SSH,114
115,138,UDP,MDS,115
116,5222,TCP,EMS,116
117,445,UDP,DNS,117
118,1433,TCP,ISAKMP,118
119,5222,UDP,VNC,119
120,80,TCP,HTTP,120
121,3128,UDP,ICAP,121
122,3389,UDP,SNMP,122
123,137,UDP,XMPP,123
124,5222,UDP,SSH,124
125,3389,TCP,SSH,125
126,5900,TCP,RDP,126
127,3689,UDP,FTP,127
128,443,TCP,HTTPS,128
129,3128,UDP,ICAP,129
130,3128,TCP,SSH,130
131,445,UDP,HTTPS,131
132,161,TCP,DAAPD,132
133,443,TCP,HTTPS,133
134,53,UDP,DNS,134
135,9100,UDP,PGSQL,135
136,5222,TCP,MDS,136
137,1344,TCP,NETBIOS,137
138,5061,UDP,HTTPS,138
139,5432,TCP,XMPP,139
140,443,TCP,HTTPS,140
141,21,UDP,ICAP,141
142,21,TCP,FTP,142
143,993,UDP,HPSERVICE,143
144,445,UDP,DAAPD,144
145,6969,UDP,ACMSODA,145
146,161,TCP,IMAP4,146
147,1433,TCP,EMS,147
148,137,UDP,HTTPS,148
149,23,UDP,ICAP,149
150,6969,TCP,ISAKMP,150
151,1344,TCP,TELNET,151
152,21,UDP,XMPP,152
153,3389,UDP,SNMP,153
154,1433,TCP,EMS,154
155,53,UDP,XMPP,155
156,1433,UDP,EMS,156
157,161,UDP,UBIQUITY,157
158,23,TCP,HPSERVICE,158
159,443,TCP,UBIQUITY,159
160,22,TCP,ZABBIX,160
161,23,UDP,SIP,161
162,445,TCP,MDS,162
163,443,TCP,HTTPS,163
164,443,UDP,MDS,164
165,10001,UDP,SSH,165
166,138,UDP,IRDMI,166
167,587,UDP,HTTP,167
168,9100,TCP,PGSQL,168
169,587,TCP,MDS,169
170,10001,UDP,NETBIOS,170
171,53,UDP,HTTP,171
172,3389,UDP,PGSQL,172
173,3689,UDP,HTTP,173
174,3389,UDP,SNMP,174
175,21,TCP,VNC,175
176,500,TCP,DNS,176
177,3389,TCP,MSSQL,177
178,993,TCP,RDP,178
179,443,TCP,HTTPS,179
180,443,TCP,UBIQUITY,180
181,443,TCP,HTTPS,181
182,993,TCP,NETBIOS,182
183,23,TCP,TELNET,183
184,5900,UDP,EMS,184
185,8000,TCP,SSH,185
186,5061,UDP,TELNET,186
187,22,UDP,IMAP4,187
188,53,UDP,DNS,188
189,10001,UDP,FTP,189
190,5222,UDP,MDS,190
191,21,TCP,FTP,191
192,161,UDP,VNC,192
193,137,TCP,HTTPS,193
194,8000,TCP,ICAP,194
195,587,UDP,FTP,195
196,443,TCP,HTTPS,196
197,6969,UDP,DAAPD,197
198,21,UDP,HTTPS,198
199,22,TCP,HTTPS,199
200,3689,TCP,HPSERVICE,200
201,445,TCP,PGSQL,201
202,500,UDP,TELNET,202
203,443,TCP,HTTPS,203
204,9100,TCP,FTP,204
205,587,TCP,SIP,205
206,5900,TCP,FTP,206
207,138,TCP,SSH,207
208,445,TCP,TELNET,208
209,3389,UDP,SNMP,209
210,443,TCP,HTTPS,210
211,21,TCP,NETBIOS,211
212,10051,UDP,DNS,212
213,443,TCP,HTTPS,213
214,21,UDP,RDP,214
215,53,TCP,SNMP,215
