Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,80,TCP,FTP,0
1,500,UDP,TELNET,1
2,443,TCP,IMAP4,2
3,21,UDP,ACMSODA,3
4,993,UDP,PGSQL,4
5,500,TCP,PGSQL,5
6,587,TCP,ZABBIX,6
7,1433,TCP,PGSQL,7
8,3389,TCP,HTTPS,8
9,5061,TCP,ACMSODA,9
10,53,UDP,DNS,10
11,443,UDP,IRDMI,11
12,443,TCP,HTTPS,12
13,1344,TCP,NETBIOS,13
14,443,TCP,HTTPS,14
15,5900,UDP,HTTP,15
16,1344,TCP,IMAP4,16
17,587,TCP,RDP,17
18,445,UDP,DAAPD,18
19,443,TCP,HTTPS,19
20,80,UDP,SNMP,20
21,8000,UDP,UBIQUITY,21
22,993,TCP,SNMP,22
23,3689,UDP,IMAP4,23
24,500,UDP,XMPP,24
25,500,TCP,SSH,25
26,443,TCP,HTTPS,26
27,587,UDP,IRDMI,27
28,137,UDP,RDP,28
29,21,TCP,VNC,29
30,80,TCP,PGSQL,30
31,10001,TCP,HPSERVICE,31
32,1344,TCP,IMAP4,32
33,3128,TCP,HTTP,33
34,443,TCP,HTTPS,34
35,53,UDP,XMPP,35
36,8080,UDP,SNMP,36
37,138,TCP,SSH,37
38,993,UDP,PGSQL,38
39,5060,TCP,ACMSODA,39
40,587,TCP,PGSQL,40
41,3128,TCP,SSH,41
42,5061,UDP,TELNET,42
43,3689,TCP,HPSERVICE,43
44,443,TCP,HTTPS,44
45,80,UDP,ZABBIX,45
46,10001,TCP,EMS,46
47,10051,UDP,DNS,47
48,5900,TCP,MSSQL,48
49,10051,UDP,DNS,49
50,443,TCP,HTTPS,50
51,500,TCP,SSH,51
52,22,UDP,SIP,52
53,3689,TCP,SSH,53
54,443,TCP,HTTPS,54
55,587,TCP,ACMSODA,55
56,5222,TCP,SIP,56
57,5060,UDP,MSSQL,57
58,443,TCP,HTTPS,58
59,445,UDP,TELNET,59
60,587,UDP,FTP,60
61,5222,UDP,ZABBIX,61
62,443,TCP,HTTPS,62
63,23,TCP,VNC,63
64,500,UDP,XMPP,64
65,161,TCP,IMAP4,65
66,21,UDP,SIP,66
67,5900,UDP,SSH,67
68,3128,UDP,ICAP,68
69,22,TCP,HTTP,69
70,23,UDP,MDS,70
71,443,TCP,HTTPS,71
