Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,500,TCP,DNS,0
1,443,TCP,HTTPS,1
2,9100,TCP,FTP,2
3,445,TCP,MDS,3
4,3689,TCP,TELNET,4
5,5222,TCP,SNMP,5
6,445,TCP,RDP,6
7,500,TCP,DNS,7
8,21,TCP,FTP,8
9,5432,TCP,XMPP,9
10,443,TCP,UBIQUITY,10
11,3689,UDP,SSH,11
12,10001,UDP,UBIQUITY,12
13,443,TCP,HTTPS,13
14,1433,UDP,ISAKMP,14
15,6969,UDP,DAAPD,15
16,23,UDP,IRDMI,16
17,21,UDP,ACMSODA,17
18,445,UDP,TELNET,18
19,21,UDP,HTTPS,19
20,21,TCP,FTP,20
21,1433,UDP,ACMSODA,21
22,53,UDP,DNS,22
23,445,TCP,EMS,23
24,500,UDP,NETBIOS,24
25,5222,UDP,RDP,25
26,53,UDP,DNS,26
27,5060,TCP,HTTP,27
28,443,TCP,VNC,28
29,138,UDP,IRDMI,29
30,443,UDP,HTTPS,30
31,1433,UDP,SSH,31
32,993,UDP,RDP,32
33,10001,TCP,MDS,33
34,137,TCP,HTTPS,34
35,8080,UDP,SSH,35
36,21,UDP,FTP,36
37,8080,UDP,SSH,37
38,1344,TCP,NETBIOS,38
39,1433,TCP,PGSQL,39
40,5900,UDP,FTP,40
41,80,TCP,EMS,41
42,443,TCP,HTTPS,42
43,500,TCP,IMAP4,43
44,3128,UDP,IRDMI,44
45,5061,TCP,VNC,45
46,6969,UDP,MSSQL,46
47,3128,UDP,SNMP,47
48,993,UDP,DAAPD,48
49,443,TCP,HTTPS,49
50,10051,UDP,ACMSODA,50
51,21,UDP,RDP,51
52,23,TCP,HPSERVICE,52
53,6969,TCP,IMAP4,53
54,9100,TCP,VNC,54
55,1433,TCP,PGSQL,55
56,53,UDP,DNS,56
57,445,TCP,MDS,57
58,3689,TCP,HPSERVICE,58
59,8000,TCP,UBIQUITY,59
60,443,TCP,HTTPS,60
61,80,UDP,DAAPD,61
62,80,UDP,SIP,62
63,500,TCP,ISAKMP,63
64,53,UDP,DNS,64
65,5900,TCP,RDP,65
66,443,TCP,HTTPS,66
67,3689,TCP,HTTP,67
68,443,TCP,HTTPS,68
69,1344,TCP,NETBIOS,69
70,5060,TCP,HPSERVICE,70
71,443,TCP,HTTPS,71
72,21,TCP,HPSERVICE,72
73,993,TCP,RDP,73
74,443,TCP,HTTPS,74
75,23,UDP,FTP,75
76,23,TCP,HPSERVICE,76
77,53,UDP,DNS,77
78,3689,TCP,PGSQL,78
79,443,TCP,HTTPS,79
80,1433,UDP,MSSQL,80
81,993,UDP,TELNET,81
82,6969,TCP,DNS,82
83,5432,UDP,DNS,83
84,443,TCP,HTTPS,84
85,22,TCP,VNC,85
86,80,UDP,HTTP,86
87,80,TCP,HTTP,87
88,3128,TCP,SSH,88
89,443,TCP,HTTPS,89
90,5222,UDP,RDP,90
91,21,TCP,FTP,91
92,443,TCP,HTTPS,92
93,161,TCP,IRDMI,93
94,80,UDP,DAAPD,94
95,443,TCP,HTTPS,95
96,993,TCP,IMAP4,96
97,21,TCP,EMS,97
98,10051,UDP,VNC,98
99,1344,UDP,HTTP,99
100,587,TCP,ACMSODA,100
101,53,TCP,MSSQL,101
102,993,UDP,ZABBIX,102
103,80,TCP,HPSERVICE,103
104,80,TCP,HTTP,104
105,138,TCP,SSH,105
106,161,UDP,SSH,106
107,10051,UDP,VNC,107
108,138,TCP,ACMSODA,108
109,993,UDP,PGSQL,109
110,8000,TCP,UBIQUITY,110
111,5432,UDP,DNS,111
112,23,TCP,HPSERVICE,112
113,5432,UDP,ACMSODA,113
114,500,TCP,TELNET,114
115,443,UDP,HTTPS,115
116,443,TCP,HTTPS,116
117,443,TCP,HTTPS,117
118,3689,TCP,HTTP,118
119,5061,UDP,PGSQL,119
120,9100,TCP,IRDMI,120
121,1433,UDP,HTTP,121
122,6969,UDP,DAAPD,122
123,10001,TCP,ZABBIX,123
124,21,TCP,IMAP4,124
125,10051,UDP,MDS,125
126,500,UDP,XMPP,126
127,80,UDP,ZABBIX,127
128,53,UDP,HTTP,128
129,3389,UDP,PGSQL,129
130,5432,TCP,DAAPD,130
131,1433,TCP,PGSQL,131
132,21,UDP,SIP,132
133,587,UDP,IRDMI,133
134,8080,UDP,ISAKMP,134
135,3389,UDP,SNMP,135
136,21,UDP,HTTPS,136
137,587,UDP,HPSERVICE,137
138,21,UDP,FTP,138
139,21,UDP,ISAKMP,139
140,138,TCP,DAAPD,140
141,3128,UDP,ZABBIX,141
142,443,TCP,HTTPS,142
143,80,UDP,XMPP,143
144,443,TCP,UBIQUITY,144
145,8000,TCP,SSH,145
146,443,TCP,HTTPS,146
147,138,UDP,HPSERVICE,147
148,8000,TCP,SIP,148
149,993,UDP,HPSERVICE,149
150,500,UDP,VNC,150
151,3689,TCP,TELNET,151
152,22,UDP,VNC,152
153,445,TCP,TELNET,153
154,3389,UDP,PGSQL,154
155,3128,TCP,ACMSODA,155
156,80,UDP,SNMP,156
157,9100,TCP,RDP,157
158,5061,UDP,TELNET,158
159,6969,TCP,SIP,159
160,22,UDP,VNC,160
161,1344,UDP,MDS,161
162,993,UDP,TELNET,162
163,3689,TCP,HTTP,163
164,80,TCP,HTTP,164
165,5060,TCP,NETBIOS,165
166,993,UDP,TELNET,166
167,3128,TCP,UBIQUITY,167
168,80,UDP,ZABBIX,168
169,443,TCP,HTTPS,169
170,5222,UDP,SSH,170
171,1344,UDP,MDS,171
172,1344,TCP,NETBIOS,172
173,1433,TCP,ISAKMP,173
174,443,TCP,HTTPS,174
175,53,UDP,DNS,175
176,9100,UDP,DAAPD,176
177,6969,UDP,DNS,177
178,587,UDP,RDP,178
179,6969,TCP,HTTPS,179
180,53,UDP,FTP,180
181,443,TCP,HTTPS,181
182,500,UDP,XMPP,182
183,443,TCP,HTTPS,183
184,53,UDP,XMPP,184
185,161,TCP,DAAPD,185
186,1433,TCP,IMAP4,186
187,22,TCP,MSSQL,187
188,443,UDP,HTTPS,188
189,5061,UDP,SNMP,189
190,22,UDP,ISAKMP,190
191,9100,UDP,DAAPD,191
192,1433,UDP,DAAPD,192
193,23,UDP,SIP,193
194,993,UDP,PGSQL,194
195,5222,TCP,HTTPS,195
196,5060,UDP,MSSQL,196
