Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,3689,UDP,SNMP,0
1,445,UDP,UBIQUITY,1
2,10001,UDP,FTP,2
3,53,UDP,DNS,3
4,443,TCP,HTTPS,4
5,80,UDP,HTTP,5
6,443,TCP,HTTPS,6
7,80,UDP,HTTP,7
8,53,UDP,DNS,8
9,8000,TCP,UBIQUITY,9
10,161,UDP,UBIQUITY,10
11,443,TCP,HTTPS,11
12,9100,UDP,PGSQL,12
13,993,UDP,DAAPD,13
14,5060,TCP,IRDMI,14
15,5061,TCP,VNC,15
16,587,TCP,UBIQUITY,16
17,5900,UDP,SIP,17
18,8000,UDP,DNS,18
19,5061,UDP,SNMP,19
20,8000,UDP,PGSQL,20
21,5432,UDP,DNS,21
22,443,TCP,HTTPS,22
23,5900,UDP,EMS,23
24,443,TCP,HTTPS,24
25,21,UDP,HTTPS,25
26,443,TCP,HTTPS,26
27,138,UDP,HPSERVICE,27
28,5432,TCP,DAAPD,28
29,443,TCP,HTTPS,29
30,5060,TCP,NETBIOS,30
31,5900,UDP,SSH,31
32,443,TCP,HTTPS,32
33,443,UDP,IRDMI,33
34,1344,TCP,TELNET,34
35,443,UDP,HTTPS,35
36,443,UDP,ISAKMP,36
37,53,UDP,XMPP,37
38,5060,UDP,MSSQL,38
39,5900,UDP,UBIQUITY,39
40,500,TCP,DNS,40
41,5060,TCP,NETBIOS,41
42,5060,UDP,RDP,42
43,443,TCP,HTTPS,43
44,53,UDP,HTTP,44
45,22,UDP,VNC,45
46,53,TCP,SNMP,46
47,23,TCP,HPSERVICE,47
48,21,TCP,FTP,48
49,500,TCP,SSH,49
50,587,UDP,HTTP,50
51,443,TCP,HTTPS,51
52,8000,UDP,HTTP,52
53,80,TCP,HTTPS,53
54,5432,TCP,SSH,54
55,443,TCP,UBIQUITY,55
56,500,UDP,XMPP,56
57,80,TCP,HTTPS,57
58,137,TCP,HTTPS,58
59,6969,TCP,DNS,59
60,443,TCP,HTTPS,60
61,443,TCP,HTTPS,61
62,5432,UDP,HTTPS,62
63,21,TCP,FTP,63
64,443,TCP,HTTPS,64
65,443,TCP,HTTPS,65
66,3689,UDP,SSH,66
67,21,TCP,IRDMI,67
68,8080,UDP,TELNET,68
69,161,TCP,TELNET,69
70,9100,UDP,ZABBIX,70
71,443,TCP,HTTPS,71
72,10051,UDP,VNC,72
73,53,UDP,TELNET,73
74,22,UDP,IRDMI,74
75,443,TCP,HTTPS,75
76,443,TCP,HTTPS,76
77,500,TCP,DNS,77
78,5900,TCP,RDP,78
79,80,TCP,FTP,79
80,443,TCP,HTTPS,80
81,5222,TCP,HTTPS,81
82,3128,TCP,SNMP,82
83,500,UDP,SNMP,83
84,80,UDP,HTTP,84
85,21,TCP,VNC,85
86,21,TCP,EMS,86
87,1344,TCP,TELNET,87
88,500,UDP,DNS,88
89,445,UDP,DNS,89
90,993,TCP,RDP,90
91,5432,UDP,MSSQL,91
92,443,TCP,HTTPS,92
93,5060,UDP,HTTPS,93
94,6969,TCP,IMAP4,94
95,1344,TCP,TELNET,95
96,10051,UDP,ACMSODA,96
97,5061,TCP,XMPP,97
98,161,UDP,VNC,98
99,500,TCP,PGSQL,99
100,1344,UDP,ICAP,100
101,8000,TCP,ICAP,101
102,5060,UDP,TELNET,102
103,22,UDP,SIP,103
104,5432,TCP,VNC,104
105,138,UDP,ZABBIX,105
106,445,UDP,UBIQUITY,106
107,1344,UDP,EMS,107
108,5900,TCP,EMS,108
109,587,UDP,FTP,109
110,161,TCP,IMAP4,110
111,5432,UDP,IMAP4,111
112,1344,UDP,MDS,112
113,5061,TCP,VNC,113
114,993,UDP,MDS,114
115,8000,TCP,ICAP,115
116,53,UDP,DNS,116
117,5060,UDP,DAAPD,117
118,5432,UDP,IMAP4,118
119,993,UDP,DAAPD,119
120,53,UDP,VNC,120
121,10051,TCP,EMS,121
122,8080,UDP,ACMSODA,122
123,6969,UDP,SNMP,123
124,137,TCP,HTTPS,124
125,53,UDP,HTTP,125
126,443,TCP,HTTPS,126
127,21,TCP,FTP,127
128,80,UDP,SNMP,128
129,10051,TCP,DNS,129
130,8000,UDP,HPSERVICE,130
131,1344,TCP,TELNET,131
132,5432,TCP,VNC,132
133,443,TCP,HTTP,133
134,3128,UDP,ICAP,134
135,5060,UDP,MDS,135
136,587,UDP,EMS,136
137,21,UDP,FTP,137
138,8080,UDP,SSH,138
139,993,TCP,IMAP4,139
140,587,UDP,ICAP,140
141,80,TCP,HPSERVICE,141
142,443,TCP,HTTPS,142
143,138,UDP,HPSERVICE,143
144,3689,UDP,FTP,144
145,10051,UDP,MSSQL,145
146,587,TCP,ACMSODA,146
147,80,UDP,EMS,147
148,53,UDP,ISAKMP,148
149,53,UDP,DNS,149
150,5900,TCP,RDP,150
151,6969,UDP,ICAP,151
152,53,TCP,MSSQL,152
153,587,UDP,HTTP,153
154,443,TCP,HTTPS,154
155,161,UDP,FTP,155
156,8080,UDP,HPSERVICE,156
157,10001,UDP,ICAP,157
158,6969,TCP,SNMP,158
159,443,TCP,HTTPS,159
160,22,UDP,SIP,160
161,3389,TCP,IMAP4,161
162,5061,UDP,SNMP,162
163,5060,UDP,MSSQL,163
164,443,UDP,HTTPS,164
165,21,UDP,SIP,165
166,6969,TCP,DNS,166
167,443,TCP,HTTPS,167
168,5432,UDP,MSSQL,168
169,21,TCP,IMAP4,169
170,443,TCP,HTTPS,170
171,443,TCP,HTTPS,171
172,5222,TCP,NETBIOS,172
173,445,TCP,IRDMI,173
174,5432,UDP,ICAP,174
175,587,TCP,RDP,175
176,161,TCP,TELNET,176
177,53,UDP,DNS,177
178,443,UDP,TELNET,178
179,5222,TCP,TELNET,179
180,443,TCP,HTTPS,180
181,53,UDP,DNS,181
182,5900,UDP,MSSQL,182
183,3689,TCP,SNMP,183
184,3128,UDP,MSSQL,184
185,3689,UDP,TELNET,185
186,443,TCP,HTTPS,186
187,8000,UDP,PGSQL,187
188,1433,UDP,XMPP,188
189,1433,TCP,EMS,189
190,443,TCP,HTTPS,190
191,1344,TCP,TELNET,191
192,3389,TCP,UBIQUITY,192
193,10001,UDP,SSH,193
194,22,UDP,SIP,194
195,443,TCP,HTTPS,195
196,5432,TCP,DAAPD,196
197,443,TCP,HTTPS,197
198,993,TCP,RDP,198
199,5060,TCP,HPSERVICE,199
200,5060,TCP,NETBIOS,200
201,8000,UDP,HTTP,201
202,443,TCP,HTTPS,202
203,443,TCP,HTTPS,203
204,9100,TCP,IRDMI,204
205,993,TCP,DNS,205
206,5222,UDP,MDS,206
207,993,TCP,SSH,207
208,53,TCP,MSSQL,208
209,138,UDP,NETBIOS,209
210,53,UDP,DNS,210
211,23,TCP,HPSERVICE,211
212,445,UDP,DNS,212
213,137,TCP,ACMSODA,213
214,5060,TCP,SNMP,214
215,5060,UDP,HTTPS,215
216,500,TCP,ICAP,216
217,1344,TCP,DAAPD,217
218,5432,UDP,ACMSODA,218
219,23,UDP,SIP,219
220,10051,UDP,ISAKMP,220
221,161,UDP,VNC,221
222,23,TCP,HPSERVICE,222
223,5061,UDP,HTTPS,223
224,5061,TCP,MDS,224
225,5900,UDP,EMS,225
226,500,UDP,XMPP,226
227,443,TCP,HTTPS,227
228,21,UDP,SIP,228
229,23,UDP,FTP,229
230,1344,TCP,TELNET,230
231,5061,TCP,VNC,231
232,443,TCP,HTTPS,232
233,8080,TCP,ACMSODA,233
234,3689,TCP,ICAP,234
235,993,TCP,DNS,235
236,443,TCP,HTTPS,236
237,53,TCP,SNMP,237
238,5900,TCP,RDP,238
239,1433,UDP,ACMSODA,239
240,500,UDP,DAAPD,240
241,9100,TCP,PGSQL,241
242,3128,TCP,ACMSODA,242
243,443,TCP,HTTPS,243
244,5900,UDP,SIP,244
245,21,TCP,HPSERVICE,245
246,5900,UDP,EMS,246
247,3689,TCP,TELNET,247
248,53,TCP,SNMP,248
249,587,TCP,EMS,249
250,137,TCP,PGSQL,250
251,587,UDP,EMS,251
252,10051,UDP,SIP,252
253,53,UDP,DNS,253
254,443,UDP,DAAPD,254
255,137,TCP,IRDMI,255
256,6969,UDP,DNS,256
257,5060,UDP,PGSQL,257
258,53,UDP,DNS,258
259,443,TCP,HTTPS,259
260,5222,TCP,SNMP,260
261,22,TCP,VNC,261
262,443,TCP,DAAPD,262
263,9100,UDP,PGSQL,263
264,587,UDP,HPSERVICE,264
