Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,993,TCP,IMAP4,0
1,5222,UDP,SSH,1
2,5061,TCP,ACMSODA,2
3,22,UDP,IMAP4,3
4,443,TCP,HTTPS,4
5,5222,UDP,SSH,5
6,80,UDP,ZABBIX,6
7,8080,TCP,ACMSODA,7
8,443,TCP,HTTPS,8
9,5061,TCP,FTP,9
10,443,TCP,HTTPS,10
11,53,UDP,FTP,11
12,8000,TCP,UBIQUITY,12
13,3389,TCP,MDS,13
14,138,UDP,HPSERVICE,14
15,5900,TCP,RDP,15
16,138,TCP,IRDMI,16
17,443,TCP,HTTPS,17
18,80,UDP,PGSQL,18
19,5900,UDP,MSSQL,19
20,445,UDP,IMAP4,20
21,80,TCP,HTTPS,21
22,443,TCP,HTTPS,22
23,3689,TCP,ICAP,23
24,500,TCP,IMAP4,24
25,8080,TCP,ACMSODA,25
26,993,TCP,RDP,26
27,5900,UDP,TELNET,27
28,161,UDP,PGSQL,28
29,443,TCP,HTTPS,29
30,137,TCP,MDS,30
31,443,TCP,HTTPS,31
32,1433,UDP,XMPP,32
33,500,UDP,ICAP,33
34,443,TCP,HTTPS,34
35,53,UDP,XMPP,35
36,445,TCP,EMS,36
37,137,TCP,MDS,37
38,10051,UDP,MSSQL,38
39,9100,UDP,DAAPD,39
40,1433,TCP,EMS,40
41,161,UDP,UBIQUITY,41
42,5222,UDP,SSH,42
43,500,UDP,DNS,43
44,445,TCP,TELNET,44
45,9100,TCP,RDP,45
46,5900,UDP,MSSQL,46
47,9100,TCP,SSH,47
48,3128,UDP,ICAP,48
49,80,UDP,SIP,49
50,3128,UDP,ICAP,50
51,443,TCP,HTTPS,51
52,587,TCP,NETBIOS,52
53,443,TCP,RDP,53
54,443,TCP,HTTPS,54
55,80,TCP,HTTP,55
56,23,UDP,SIP,56
57,500,UDP,XMPP,57
58,5061,UDP,ACMSODA,58
59,161,UDP,UBIQUITY,59
60,1344,UDP,EMS,60
61,5432,UDP,DNS,61
62,1433,UDP,ACMSODA,62
63,5900,UDP,MSSQL,63
64,1344,UDP,EMS,64
65,21,TCP,FTP,65
66,1344,TCP,IMAP4,66
67,443,TCP,HTTPS,67
68,80,UDP,XMPP,68
69,10051,UDP,HPSERVICE,69
70,6969,TCP,SIP,70
71,1344,TCP,NETBIOS,71
72,137,TCP,ACMSODA,72
73,22,TCP,HTTPS,73
74,161,UDP,FTP,74
75,3389,TCP,SSH,75
76,993,UDP,DAAPD,76
77,1433,TCP,ZABBIX,77
78,53,UDP,DNS,78
79,5222,UDP,RDP,79
80,21,UDP,ICAP,80
81,443,TCP,HTTPS,81
82,10051,UDP,HPSERVICE,82
83,5432,TCP,ZABBIX,83
84,445,TCP,MDS,84
85,22,TCP,ZABBIX,85
86,137,TCP,HTTPS,86
87,9100,UDP,MDS,87
88,443,TCP,HTTPS,88
89,138,TCP,DNS,89
90,138,UDP,PGSQL,90
91,443,TCP,HTTPS,91
92,1344,TCP,TELNET,92
93,5900,UDP,TELNET,93
94,443,TCP,HTTPS,94
95,3389,TCP,UBIQUITY,95
96,587,UDP,IRDMI,96
97,5432,TCP,DAAPD,97
98,3389,UDP,SNMP,98
99,5900,TCP,EMS,99
100,3128,UDP,IRDMI,100
101,443,UDP,ISAKMP,101
102,21,TCP,VNC,102
103,80,TCP,HPSERVICE,103
104,443,TCP,UBIQUITY,104
105,1344,UDP,SSH,105
106,443,TCP,HTTPS,106
107,443,TCP,HTTPS,107
108,10051,UDP,HTTPS,108
109,53,UDP,DNS,109
110,22,TCP,HPSERVICE,110
111,5222,UDP,RDP,111
112,1433,TCP,PGSQL,112
113,1433,TCP,PGSQL,113
114,5432,TCP,HTTPS,114
115,500,UDP,XMPP,115
116,21,UDP,MSSQL,116
117,443,UDP,HTTPS,117
118,8000,UDP,HPSERVICE,118
119,1344,UDP,HTTP,119
120,5432,UDP,MSSQL,120
121,10051,UDP,SIP,121
122,445,UDP,DNS,122
123,10001,UDP,SSH,123
124,5222,TCP,SNMP,124
125,137,TCP,HTTPS,125
126,21,TCP,EMS,126
127,138,TCP,ACMSODA,127
128,1433,TCP,XMPP,128
129,3128,UDP,ICAP,129
130,443,TCP,HTTPS,130
131,443,TCP,HTTPS,131
132,3389,UDP,SNMP,132
133,138,TCP,IRDMI,133
134,3689,TCP,TELNET,134
135,5432,TCP,SSH,135
136,22,TCP,HTTP,136
137,500,UDP,DAAPD,137
138,500,TCP,SIP,138
139,1344,TCP,TELNET,139
140,23,UDP,SIP,140
141,5222,UDP,HTTP,141
142,6969,UDP,RDP,142
143,10001,UDP,SSH,143
144,1433,TCP,PGSQL,144
145,443,UDP,IRDMI,145
146,445,UDP,IMAP4,146
147,443,TCP,HPSERVICE,147
148,5900,UDP,TELNET,148
149,5432,UDP,IMAP4,149
150,3389,UDP,IRDMI,150
151,5432,TCP,DAAPD,151
152,10001,UDP,SSH,152
153,445,TCP,IRDMI,153
154,53,UDP,DNS,154
155,443,TCP,HTTPS,155
156,1344,TCP,UBIQUITY,156
157,10051,UDP,PGSQL,157
158,21,TCP,IMAP4,158
159,587,UDP,FTP,159
160,445,TCP,TELNET,160
161,22,TCP,SSH,161
162,993,UDP,DAAPD,162
163,500,TCP,ICAP,163
164,5900,UDP,EMS,164
165,22,UDP,ACMSODA,165
166,21,TCP,FTP,166
167,443,TCP,HTTPS,167
168,23,UDP,XMPP,168
169,3128,UDP,RDP,169
170,5900,UDP,TELNET,170
171,53,UDP,DNS,171
172,138,TCP,ACMSODA,172
173,443,TCP,HTTPS,173
174,443,TCP,SNMP,174
175,3389,TCP,HTTPS,175
176,443,TCP,TELNET,176
177,5060,TCP,NETBIOS,177
178,3389,UDP,NETBIOS,178
179,22,TCP,UBIQUITY,179
180,443,TCP,HTTPS,180
181,443,TCP,HTTP,181
182,80,TCP,HTTP,182
183,443,TCP,HTTPS,183
184,5060,UDP,RDP,184
185,5900,UDP,FTP,185
186,21,UDP,ICAP,186
187,3389,UDP,SNMP,187
188,53,UDP,DNS,188
189,5900,UDP,HTTP,189
190,1344,UDP,PGSQL,190
191,5222,UDP,SSH,191
192,443,UDP,HTTPS,192
193,445,UDP,IMAP4,193
194,443,TCP,HTTPS,194
195,5432,UDP,ISAKMP,195
196,500,UDP,XMPP,196
197,443,TCP,HTTPS,197
198,1433,TCP,PGSQL,198
199,3128,TCP,SNMP,199
200,443,TCP,HTTPS,200
201,21,TCP,FTP,201
202,443,TCP,IMAP4,202
203,137,TCP,MDS,203
204,993,TCP,MDS,204
205,993,TCP,NETBIOS,205
206,587,UDP,TELNET,206
207,5900,UDP,EMS,207
208,500,UDP,XMPP,208
209,443,TCP,HTTPS,209
210,9100,UDP,DNS,210
211,5900,UDP,MDS,211
212,5060,TCP,NETBIOS,212
213,53,UDP,DNS,213
214,1344,TCP,NETBIOS,214
215,443,TCP,HTTPS,215
216,8000,UDP,HTTP,216
217,8000,UDP,ZABBIX,217
218,5060,UDP,FTP,218
219,443,TCP,HTTPS,219
220,22,TCP,SSH,220
221,80,UDP,SNMP,221
222,445,UDP,DNS,222
223,587,UDP,HTTP,223
224,10001,UDP,ICAP,224
225,161,TCP,MSSQL,225
226,21,UDP,ACMSODA,226
227,993,TCP,DNS,227
228,5060,TCP,NETBIOS,228
229,23,TCP,HPSERVICE,229
230,5432,TCP,XMPP,230
231,3389,UDP,NETBIOS,231
232,3689,TCP,SNMP,232
233,21,UDP,ACMSODA,233
234,10051,UDP,SIP,234
235,5900,UDP,SSH,235
236,443,UDP,HTTPS,236
237,3389,UDP,IRDMI,237
238,587,TCP,RDP,238
239,587,TCP,UBIQUITY,239
240,443,TCP,HTTPS,240
241,5432,UDP,MSSQL,241
242,161,TCP,IMAP4,242
243,5432,UDP,ISAKMP,243
244,161,TCP,DAAPD,244
245,443,TCP,UBIQUITY,245
246,1344,TCP,ISAKMP,246
247,443,TCP,IRDMI,247
248,8000,TCP,UBIQUITY,248
249,22,UDP,SIP,249
250,5222,TCP,ICAP,250
251,138,TCP,SSH,251
252,5060,UDP,XMPP,252
253,5432,UDP,MSSQL,253
254,443,UDP,MDS,254
255,53,UDP,ISAKMP,255
256,3389,UDP,ZABBIX,256
257,10051,TCP,ISAKMP,257
258,161,TCP,IMAP4,258
259,161,UDP,SSH,259
260,9100,UDP,SNMP,260
261,443,UDP,HPSERVICE,261
262,587,TCP,PGSQL,262
263,3128,UDP,VNC,263
264,3689,UDP,SNMP,264
