Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,445,UDP,TELNET,0
1,80,UDP,SIP,1
2,23,TCP,TELNET,2
3,21,TCP,FTP,3
4,21,UDP,HTTPS,4
5,500,UDP,SNMP,5
6,21,TCP,FTP,6
7,5432,TCP,SSH,7
8,1433,TCP,DNS,8
9,5060,TCP,ACMSODA,9
10,993,TCP,HTTP,10
11,21,TCP,FTP,11
12,3689,UDP,HPSERVICE,12
13,500,TCP,IMAP4,13
14,80,UDP,XMPP,14
15,21,UDP,MSSQL,15
16,587,TCP,PGSQL,16
17,6969,UDP,DAAPD,17
18,8080,TCP,MSSQL,18
19,3689,TCP,TELNET,19
20,137,TCP,HTTPS,20
21,5900,UDP,MSSQL,21
22,443,TCP,HTTPS,22
23,443,TCP,HTTPS,23
24,22,UDP,VNC,24
25,3689,UDP,XMPP,25
26,443,TCP,HTTPS,26
27,137,TCP,RDP,27
28,10051,TCP,ZABBIX,28
29,500,UDP,XMPP,29
30,993,UDP,TELNET,30
31,161,UDP,VNC,31
32,161,UDP,TELNET,32
33,3689,UDP,SSH,33
34,5060,TCP,SNMP,34
35,138,TCP,SSH,35
36,10001,UDP,ICAP,36
37,445,UDP,DAAPD,37
38,21,TCP,XMPP,38
39,10051,TCP,UBIQUITY,39
40,1344,TCP,UBIQUITY,40
41,443,TCP,HTTPS,41
42,443,TCP,HTTPS,42
43,993,TCP,UBIQUITY,43
44,137,TCP,HTTPS,44
45,1344,UDP,ICAP,45
46,445,UDP,DAAPD,46
47,443,TCP,HTTPS,47
48,5061,TCP,PGSQL,48
49,993,TCP,NETBIOS,49
50,443,TCP,IRDMI,50
51,443,TCP,HTTPS,51
52,443,TCP,HTTPS,52
53,443,TCP,HTTPS,53
54,161,TCP,DAAPD,54
55,587,TCP,RDP,55
56,3689,UDP,UBIQUITY,56
57,8000,UDP,ICAP,57
58,23,UDP,SIP,58
59,5900,UDP,FTP,59
60,53,TCP,MSSQL,60
61,6969,UDP,DAAPD,61
62,21,TCP,FTP,62
63,8080,UDP,ISAKMP,63
64,3689,TCP,HPSERVICE,64
65,5060,TCP,MDS,65
66,5061,TCP,VNC,66
67,137,TCP,HTTPS,67
68,10001,UDP,ICAP,68
69,3128,TCP,HPSERVICE,69
70,5432,UDP,MSSQL,70
71,22,UDP,TELNET,71
72,9100,UDP,MDS,72
73,445,TCP,TELNET,73
74,22,UDP,VNC,74
75,3689,TCP,HTTP,75
76,443,TCP,HTTPS,76
77,5900,TCP,RDP,77
78,443,TCP,HTTPS,78
79,443,TCP,HTTPS,79
80,3389,TCP,SSH,80
81,53,UDP,HTTP,81
82,500,TCP,DNS,82
83,53,UDP,NETBIOS,83
84,993,UDP,HPSERVICE,84
85,587,UDP,ISAKMP,85
86,443,UDP,ICAP,86
87,3389,TCP,MSSQL,87
88,500,UDP,XMPP,88
89,993,UDP,PGSQL,89
90,587,UDP,IRDMI,90
91,993,TCP,DNS,91
92,138,UDP,HPSERVICE,92
93,1344,UDP,HTTPS,93
94,21,UDP,MSSQL,94
95,1433,UDP,SSH,95
96,21,UDP,VNC,96
97,993,TCP,NETBIOS,97
98,161,UDP,PGSQL,98
99,23,TCP,FTP,99
100,443,TCP,HTTPS,100
101,1344,UDP,SSH,101
102,5900,UDP,FTP,102
103,587,UDP,IRDMI,103
104,5222,UDP,MSSQL,104
105,21,UDP,UBIQUITY,105
106,10001,TCP,EMS,106
107,53,TCP,SNMP,107
108,80,UDP,SIP,108
109,53,UDP,DNS,109
110,8000,TCP,ICAP,110
111,5060,TCP,ACMSODA,111
112,1344,TCP,HPSERVICE,112
113,161,TCP,TELNET,113
114,80,TCP,HPSERVICE,114
115,3128,UDP,ICAP,115
116,5900,UDP,SIP,116
117,443,TCP,HTTPS,117
118,587,TCP,SIP,118
119,8000,TCP,UBIQUITY,119
120,445,TCP,PGSQL,120
121,10051,UDP,SIP,121
122,5061,UDP,SNMP,122
123,5060,TCP,HPSERVICE,123
124,3689,TCP,XMPP,124
125,1344,UDP,EMS,125
126,21,UDP,ACMSODA,126
127,1344,TCP,IMAP4,127
128,8000,TCP,MSSQL,128
129,161,TCP,IMAP4,129
130,5432,TCP,RDP,130
131,161,UDP,SSH,131
132,3389,UDP,PGSQL,132
133,5060,UDP,HTTPS,133
134,8000,TCP,ICAP,134
135,443,TCP,HTTPS,135
136,6969,UDP,DNS,136
137,21,UDP,MSSQL,137
138,443,TCP,HTTPS,138
139,21,TCP,FTP,139
140,5060,UDP,MSSQL,140
141,443,TCP,HTTPS,141
142,161,UDP,HPSERVICE,142
143,138,TCP,MSSQL,143
144,53,UDP,DNS,144
145,5060,UDP,FTP,145
146,5060,UDP,MSSQL,146
147,1344,TCP,UBIQUITY,147
148,53,UDP,DNS,148
149,138,TCP,MSSQL,149
150,445,TCP,MDS,150
151,1344,TCP,UBIQUITY,151
152,3128,UDP,SNMP,152
153,5061,TCP,XMPP,153
154,53,UDP,DNS,154
155,161,UDP,UBIQUITY,155
156,5432,UDP,NETBIOS,156
157,161,TCP,IMAP4,157
158,993,TCP,RDP,158
159,443,TCP,HTTPS,159
160,53,UDP,ISAKMP,160
161,993,UDP,ZABBIX,161
162,445,UDP,IMAP4,162
163,443,TCP,HTTPS,163
164,3689,TCP,HPSERVICE,164
165,21,UDP,MSSQL,165
166,3689,UDP,SNMP,166
167,443,TCP,HTTPS,167
168,500,TCP,UBIQUITY,168
169,3128,UDP,SNMP,169
170,500,UDP,DAAPD,170
171,445,TCP,MDS,171
172,443,TCP,HTTPS,172
173,9100,TCP,RDP,173
174,3128,UDP,ICAP,174
175,5060,TCP,HPSERVICE,175
176,5432,UDP,IMAP4,176
177,443,TCP,UBIQUITY,177
178,8080,UDP,ISAKMP,178
179,587,TCP,PGSQL,179
180,3128,UDP,ICAP,180
181,8080,UDP,TELNET,181
182,443,TCP,HTTPS,182
183,5900,UDP,HTTP,183
184,3128,UDP,ICAP,184
185,23,UDP,MDS,185
186,1433,TCP,MSSQL,186
187,1433,TCP,MDS,187
188,500,UDP,TELNET,188
189,5060,TCP,IRDMI,189
190,23,TCP,IMAP4,190
191,443,TCP,HTTPS,191
192,5900,UDP,FTP,192
193,1433,TCP,HTTPS,193
194,23,UDP,FTP,194
195,443,TCP,HTTPS,195
196,443,TCP,UBIQUITY,196
197,5060,TCP,NETBIOS,197
198,161,UDP,VNC,198
199,21,TCP,FTP,199
200,5900,TCP,MSSQL,200
201,443,TCP,HTTPS,201
202,500,TCP,SIP,202
203,53,TCP,MSSQL,203
204,8000,TCP,ICAP,204
205,3128,TCP,SSH,205
206,23,TCP,HPSERVICE,206
207,5061,UDP,TELNET,207
208,3689,UDP,IRDMI,208
209,1433,TCP,MDS,209
210,3389,UDP,PGSQL,210
211,443,TCP,HTTPS,211
212,5432,TCP,DAAPD,212
213,3128,UDP,ZABBIX,213
214,587,TCP,RDP,214
215,500,TCP,PGSQL,215
216,8080,TCP,EMS,216
217,443,TCP,HTTPS,217
218,53,TCP,MSSQL,218
219,443,TCP,HTTPS,219
220,80,TCP,HTTP,220
221,137,TCP,RDP,221
222,5432,UDP,ISAKMP,222
223,161,UDP,VNC,223
224,5900,UDP,MDS,224
225,5900,UDP,FTP,225
226,500,TCP,DNS,226
227,443,TCP,HTTPS,227
228,3689,TCP,HPSERVICE,228
229,5432,TCP,DAAPD,229
230,53,UDP,DNS,230
231,443,TCP,HTTPS,231
232,993,TCP,NETBIOS,232
233,993,UDP,TELNET,233
234,161,TCP,TELNET,234
235,161,TCP,IRDMI,235
236,587,UDP,EMS,236
237,10001,TCP,MDS,237
238,23,TCP,HPSERVICE,238
239,9100,UDP,SNMP,239
240,5061,UDP,TELNET,240
241,80,UDP,SIP,241
242,10001,TCP,ZABBIX,242
243,53,TCP,XMPP,243
244,10001,TCP,UBIQUITY,244
245,500,TCP,PGSQL,245
246,161,UDP,UBIQUITY,246
247,8000,TCP,MSSQL,247
248,1344,TCP,UBIQUITY,248
249,80,UDP,ZABBIX,249
250,5061,UDP,TELNET,250
251,5061,TCP,XMPP,251
252,53,UDP,XMPP,252
253,3128,UDP,ICAP,253
254,443,TCP,HTTPS,254
255,9100,UDP,IRDMI,255
256,993,TCP,RDP,256
257,5061,UDP,ACMSODA,257
258,5061,TCP,XMPP,258
259,10051,UDP,VNC,259
260,500,UDP,RDP,260
261,443,TCP,HTTPS,261
262,23,UDP,MDS,262
263,500,TCP,DNS,263
264,445,UDP,MDS,264
265,443,TCP,HTTPS,265
266,1433,TCP,EMS,266
267,5900,UDP,SIP,267
268,21,UDP,MSSQL,268
269,3689,TCP,SSH,269
270,5060,TCP,MDS,270
271,10051,UDP,VNC,271
272,445,TCP,MDS,272
273,1433,TCP,XMPP,273
274,9100,UDP,PGSQL,274
275,5222,TCP,FTP,275
276,445,UDP,DNS,276
277,443,TCP,HTTPS,277
278,443,TCP,HTTPS,278
279,445,TCP,PGSQL,279
280,443,TCP,HTTPS,280
281,1344,UDP,MDS,281
282,1433,UDP,ZABBIX,282
