Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,443,TCP,HTTPS,0
1,138,UDP,VNC,1
2,80,TCP,IMAP4,2
3,10051,TCP,ZABBIX,3
4,80,TCP,HTTP,4
5,445,TCP,SSH,5
6,443,TCP,HTTPS,6
7,5432,TCP,PGSQL,7
8,445,TCP,SSH,8
9,137,TCP,MDS,9
10,80,TCP,HTTP,10
11,3689,UDP,TELNET,11
12,53,TCP,MSSQL,12
13,5061,UDP,HTTP,13
14,21,TCP,FTP,14
15,3128,UDP,ICAP,15
16,3389,TCP,HTTPS,16
17,10001,UDP,TELNET,17
18,1344,TCP,NETBIOS,18
19,443,TCP,HTTPS,19
20,3128,UDP,SNMP,20
21,8080,UDP,FTP,21
22,138,TCP,MSSQL,22
23,3128,UDP,ZABBIX,23
24,10051,UDP,VNC,24
25,5061,UDP,SNMP,25
26,137,TCP,HTTPS,26
27,6969,TCP,HTTPS,27
28,23,TCP,HPSERVICE,28
29,23,UDP,SIP,29
30,10001,TCP,HPSERVICE,30
31,10051,TCP,ZABBIX,31
32,500,UDP,XMPP,32
33,138,TCP,ISAKMP,33
34,500,UDP,ICAP,34
35,5432,TCP,RDP,35
36,22,UDP,SIP,36
37,5900,UDP,MDS,37
38,443,TCP,HTTPS,38
39,21,UDP,MSSQL,39
40,6969,UDP,DNS,40
41,161,UDP,PGSQL,41
42,443,TCP,RDP,42
43,23,UDP,SIP,43
44,993,TCP,DNS,44
45,10051,TCP,UBIQUITY,45
46,5061,UDP,DNS,46
47,5900,TCP,PGSQL,47
48,5222,TCP,NETBIOS,48
49,21,TCP,EMS,49
50,443,TCP,HTTPS,50
51,1344,UDP,MDS,51
52,443,TCP,HTTPS,52
53,993,TCP,DNS,53
54,3389,TCP,FTP,54
55,23,TCP,HPSERVICE,55
56,5900,UDP,SIP,56
57,587,TCP,RDP,57
58,1433,UDP,ISAKMP,58
59,1344,UDP,SSH,59
60,21,TCP,FTP,60
61,80,TCP,HTTP,61
62,993,UDP,SNMP,62
63,21,TCP,HPSERVICE,63
64,5060,TCP,FTP,64
65,1433,TCP,EMS,65
66,8080,UDP,ACMSODA,66
67,443,TCP,HTTPS,67
68,80,UDP,ZABBIX,68
69,53,UDP,DNS,69
70,1344,UDP,HTTP,70
71,5061,TCP,XMPP,71
72,443,TCP,HTTPS,72
73,21,UDP,MSSQL,73
74,8000,TCP,ICAP,74
75,23,TCP,HTTP,75
76,3128,UDP,VNC,76
77,137,TCP,HTTPS,77
78,500,UDP,XMPP,78
79,500,UDP,XMPP,79
80,587,UDP,IRDMI,80
81,80,UDP,SNMP,81
82,3128,UDP,IRDMI,82
83,5900,TCP,PGSQL,83
84,443,TCP,HTTPS,84
85,8080,UDP,TELNET,85
86,161,TCP,VNC,86
87,21,UDP,ACMSODA,87
88,443,UDP,HTTPS,88
89,53,UDP,DNS,89
90,445,TCP,SSH,90
91,443,UDP,ISAKMP,91
92,443,TCP,HTTPS,92
93,22,UDP,VNC,93
94,1344,TCP,EMS,94
95,53,TCP,SNMP,95
96,993,UDP,PGSQL,96
97,137,UDP,XMPP,97
98,1344,TCP,NETBIOS,98
99,80,UDP,XMPP,99
100,443,TCP,HTTPS,100
101,443,TCP,IMAP4,101
102,8000,UDP,HPSERVICE,102
103,1344,TCP,TELNET,103
104,9100,UDP,PGSQL,104
105,53,UDP,XMPP,105
106,8080,TCP,ZABBIX,106
107,500,UDP,NETBIOS,107
108,10001,UDP,NETBIOS,108
109,445,UDP,DAAPD,109
110,8000,TCP,ICAP,110
111,5900,TCP,ZABBIX,111
112,5222,UDP,SSH,112
113,8080,UDP,TELNET,113
114,443,TCP,HTTPS,114
115,161,UDP,UBIQUITY,115
116,138,UDP,VNC,116
117,1433,UDP,HPSERVICE,117
118,22,UDP,SIP,118
119,443,TCP,HTTPS,119
120,8080,TCP,ZABBIX,120
121,443,TCP,HTTPS,121
122,1433,TCP,PGSQL,122
123,53,TCP,XMPP,123
124,3389,UDP,IRDMI,124
125,993,TCP,UBIQUITY,125
126,445,UDP,DAAPD,126
127,21,UDP,ACMSODA,127
128,443,TCP,HTTPS,128
129,138,TCP,IRDMI,129
130,9100,UDP,MDS,130
131,138,UDP,IMAP4,131
132,5061,UDP,ACMSODA,132
133,443,TCP,HTTPS,133
134,993,UDP,FTP,134
135,10051,TCP,ZABBIX,135
136,5060,UDP,DAAPD,136
137,23,TCP,HPSERVICE,137
138,1344,UDP,EMS,138
139,5900,UDP,FTP,139
140,3128,UDP,ICAP,140
141,443,TCP,HTTPS,141
142,10051,TCP,ZABBIX,142
143,5222,TCP,EMS,143
144,161,TCP,DAAPD,144
145,9100,TCP,IMAP4,145
146,8080,TCP,ACMSODA,146
147,21,UDP,ACMSODA,147
148,443,UDP,ICAP,148
149,161,TCP,MSSQL,149
150,161,TCP,IMAP4,150
151,3389,UDP,SNMP,151
152,443,UDP,HTTPS,152
153,21,TCP,EMS,153
154,5222,TCP,XMPP,154
155,445,UDP,HTTP,155
156,445,TCP,TELNET,156
157,53,UDP,DNS,157
158,23,UDP,SIP,158
159,161,UDP,SSH,159
160,138,TCP,XMPP,160
161,3389,TCP,HTTPS,161
162,10051,UDP,MSSQL,162
163,6969,UDP,DAAPD,163
164,161,TCP,TELNET,164
165,445,TCP,MDS,165
166,8080,TCP,MSSQL,166
167,161,TCP,TELNET,167
168,80,UDP,SIP,168
169,161,UDP,SSH,169
170,500,TCP,HTTPS,170
171,21,UDP,SSH,171
172,8080,UDP,SNMP,172
173,443,TCP,HTTPS,173
174,5060,UDP,MDS,174
175,445,UDP,DAAPD,175
176,138,UDP,VNC,176
177,587,TCP,MDS,177
178,3389,TCP,IMAP4,178
179,5432,TCP,XMPP,179
180,53,UDP,DNS,180
181,22,TCP,VNC,181
182,53,UDP,XMPP,182
183,161,TCP,IRDMI,183
184,80,TCP,PGSQL,184
185,138,UDP,ZABBIX,185
186,5060,TCP,NETBIOS,186
187,993,UDP,TELNET,187
188,5222,TCP,HTTPS,188
189,1344,UDP,ICAP,189
190,137,TCP,PGSQL,190
191,5222,TCP,EMS,191
192,138,UDP,IMAP4,192
193,3389,UDP,SNMP,193
194,993,UDP,ISAKMP,194
195,500,UDP,SNMP,195
196,9100,TCP,FTP,196
197,21,TCP,IRDMI,197
198,8080,UDP,FTP,198
199,445,UDP,DNS,199
200,445,UDP,TELNET,200
201,137,UDP,XMPP,201
202,445,UDP,HTTPS,202
203,5432,UDP,RDP,203
204,8000,TCP,ICAP,204
205,5222,TCP,ICAP,205
206,587,UDP,HTTP,206
207,22,UDP,SNMP,207
208,5222,UDP,DNS,208
209,5432,UDP,NETBIOS,209
210,161,TCP,IRDMI,210
211,993,UDP,DAAPD,211
212,3128,TCP,HTTPS,212
213,1433,TCP,PGSQL,213
214,1344,TCP,NETBIOS,214
215,443,TCP,ACMSODA,215
216,443,TCP,HTTPS,216
217,445,UDP,IMAP4,217
218,5432,UDP,ACMSODA,218
219,161,TCP,IRDMI,219
220,3689,TCP,ACMSODA,220
221,10001,TCP,ZABBIX,221
222,443,TCP,HTTPS,222
223,1344,UDP,HTTP,223
224,22,TCP,ZABBIX,224
