Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,21,TCP,FTP,0
1,443,TCP,HTTPS,1
2,80,TCP,HTTP,2
3,6969,TCP,HTTPS,3
4,500,TCP,SIP,4
5,8080,TCP,MSSQL,5
6,161,TCP,IMAP4,6
7,21,TCP,FTP,7
8,23,TCP,HPSERVICE,8
9,137,TCP,XMPP,9
10,22,TCP,SSH,10
11,10001,UDP,SSH,11
12,21,UDP,ICAP,12
13,443,TCP,HTTPS,13
14,445,UDP,DAAPD,14
15,22,TCP,FTP,15
16,1344,UDP,UBIQUITY,16
17,5060,UDP,DAAPD,17
18,21,TCP,FTP,18
19,10001,UDP,ZABBIX,19
20,443,TCP,HTTPS,20
21,53,UDP,DNS,21
22,161,UDP,SNMP,22
23,443,TCP,UBIQUITY,23
24,5060,UDP,MSSQL,24
25,53,UDP,DNS,25
26,8080,UDP,ACMSODA,26
27,443,TCP,HTTPS,27
28,443,TCP,HTTPS,28
29,5061,UDP,DNS,29
30,443,TCP,HTTPS,30
31,445,UDP,MDS,31
32,53,UDP,DNS,32
33,443,TCP,HTTPS,33
34,21,TCP,FTP,34
35,587,UDP,HTTP,35
36,21,UDP,ACMSODA,36
37,445,UDP,MDS,37
38,443,TCP,HTTPS,38
39,443,TCP,HTTPS,39
40,1433,TCP,UBIQUITY,40
41,443,TCP,HTTPS,41
42,80,TCP,HTTP,42
43,443,TCP,HTTPS,43
44,53,UDP,DNS,44
45,3389,TCP,UBIQUITY,45
46,53,UDP,DNS,46
47,500,UDP,DNS,47
48,3128,UDP,SNMP,48
49,443,TCP,HTTPS,49
50,443,TCP,HTTPS,50
51,80,TCP,HTTP,51
52,1433,TCP,SSH,52
53,443,TCP,HTTPS,53
54,443,TCP,HTTPS,54
55,500,TCP,IMAP4,55
56,5900,UDP,EMS,56
57,443,TCP,HTTPS,57
58,80,TCP,HTTP,58
59,443,TCP,HTTPS,59
60,443,TCP,HTTPS,60
61,53,UDP,DNS,61
62,1433,UDP,ACMSODA,62
63,80,TCP,HTTP,63
64,993,UDP,FTP,64
65,443,TCP,HTTPS,65
66,3128,TCP,HTTP,66
67,5061,TCP,IMAP4,67
68,443,TCP,HTTPS,68
69,443,TCP,HTTP,69
70,443,TCP,HTTPS,70
71,443,TCP,HTTPS,71
72,21,TCP,FTP,72
73,443,TCP,HTTPS,73
74,1344,TCP,TELNET,74
75,10051,UDP,HTTPS,75
76,443,TCP,HTTPS,76
77,3389,TCP,MSSQL,77
78,443,TCP,HTTPS,78
79,21,TCP,FTP,79
80,161,UDP,HPSERVICE,80
81,443,TCP,HTTPS,81
82,443,TCP,HTTPS,82
83,500,UDP,RDP,83
84,443,TCP,HTTPS,84
85,443,TCP,HTTPS,85
86,21,TCP,FTP,86
87,500,TCP,DNS,87
88,443,TCP,HTTPS,88
89,80,TCP,HTTP,89
90,80,TCP,HTTP,90
91,1344,TCP,NETBIOS,91
92,587,TCP,ACMSODA,92
93,1433,TCP,SSH,93
94,80,TCP,HTTP,94
95,9100,TCP,RDP,95
96,443,TCP,HTTPS,96
97,443,TCP,HTTPS,97
98,53,UDP,DNS,98
99,3689,UDP,TELNET,99
100,443,TCP,HTTPS,100
101,443,TCP,HTTPS,101
102,10051,UDP,MDS,102
103,5222,TCP,XMPP,103
104,443,TCP,HTTPS,104
105,21,TCP,EMS,105
106,1344,UDP,ICAP,106
107,443,TCP,HTTPS,107
108,21,TCP,EMS,108
109,443,TCP,HTTPS,109
110,53,TCP,SNMP,110
111,80,UDP,EMS,111
112,3689,TCP,PGSQL,112
113,9100,UDP,PGSQL,113
114,443,TCP,HTTPS,114
115,443,UDP,HTTPS,115
116,3389,TCP,IRDMI,116
117,5432,TCP,RDP,117
118,993,TCP,RDP,118
119,3689,UDP,VNC,119
120,138,TCP,ACMSODA,120
121,21,UDP,SIP,121
122,443,UDP,ISAKMP,122
123,3689,TCP,ICAP,123
124,137,TCP,IRDMI,124
125,21,UDP,SIP,125
126,993,UDP,ISAKMP,126
127,3689,UDP,VNC,127
128,443,TCP,HTTPS,128
129,443,UDP,MDS,129
130,443,TCP,HTTPS,130
131,443,TCP,HTTPS,131
132,53,UDP,DNS,132
133,3689,UDP,IRDMI,133
134,5222,UDP,MDS,134
135,443,UDP,ISAKMP,135
136,5061,UDP,PGSQL,136
