Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,443,TCP,HTTPS,0
1,53,UDP,DNS,1
2,443,TCP,HTTPS,2
3,138,TCP,SSH,3
4,443,TCP,HTTPS,4
5,443,TCP,HTTPS,5
6,161,TCP,VNC,6
7,80,UDP,SNMP,7
8,5060,UDP,RDP,8
9,5432,TCP,SSH,9
10,8080,UDP,HTTP,10
11,443,TCP,HTTPS,11
12,443,TCP,HTTPS,12
13,3389,UDP,SNMP,13
14,443,TCP,HTTPS,14
15,5222,TCP,EMS,15
16,443,TCP,HTTPS,16
17,10051,UDP,MDS,17
18,53,UDP,DNS,18
19,3128,UDP,MSSQL,19
20,53,UDP,DNS,20
21,8080,UDP,ISAKMP,21
22,443,TCP,HTTPS,22
23,8080,UDP,ISAKMP,23
24,443,TCP,HTTPS,24
25,443,TCP,RDP,25
26,21,TCP,FTP,26
27,53,UDP,DNS,27
28,443,TCP,HTTPS,28
29,443,TCP,HTTPS,29
30,8000,TCP,MSSQL,30
31,53,UDP,DNS,31
32,80,TCP,HTTP,32
33,21,TCP,FTP,33
34,161,TCP,MSSQL,34
35,443,TCP,HTTPS,35
36,443,TCP,HTTPS,36
37,138,TCP,MSSQL,37
38,8000,UDP,NETBIOS,38
39,53,UDP,DNS,39
40,3128,TCP,SNMP,40
41,443,TCP,HTTPS,41
42,53,UDP,DNS,42
43,443,TCP,HTTPS,43
44,161,UDP,SSH,44
45,5900,UDP,MDS,45
46,21,TCP,FTP,46
47,443,TCP,HTTPS,47
48,500,TCP,HTTPS,48
49,80,TCP,HTTP,49
50,443,TCP,HTTPS,50
51,443,TCP,HTTPS,51
52,587,UDP,HPSERVICE,52
53,443,TCP,HTTPS,53
54,161,TCP,RDP,54
55,443,TCP,HTTPS,55
56,443,TCP,HTTPS,56
57,443,TCP,HTTPS,57
58,21,TCP,FTP,58
59,500,TCP,IMAP4,59
60,80,TCP,HTTP,60
61,443,TCP,HTTPS,61
62,443,TCP,HTTPS,62
63,10051,TCP,ISAKMP,63
64,3689,TCP,TELNET,64
65,21,TCP,FTP,65
66,8000,UDP,DNS,66
67,587,TCP,RDP,67
68,993,UDP,DAAPD,68
69,6969,TCP,IMAP4,69
70,53,UDP,DNS,70
71,443,TCP,HTTPS,71
72,5432,UDP,ISAKMP,72
73,443,TCP,HTTPS,73
74,5060,UDP,MDS,74
75,5432,TCP,RDP,75
76,5222,TCP,XMPP,76
77,443,TCP,HTTPS,77
78,443,TCP,HTTPS,78
79,443,TCP,UBIQUITY,79
80,21,TCP,FTP,80
81,443,TCP,HTTPS,81
82,5432,TCP,VNC,82
83,53,UDP,NETBIOS,83
84,443,TCP,HTTPS,84
85,21,TCP,FTP,85
86,443,TCP,HTTPS,86
87,443,TCP,HTTPS,87
88,10001,TCP,HPSERVICE,88
89,5900,UDP,FTP,89
90,21,TCP,FTP,90
91,1433,UDP,SSH,91
92,993,TCP,RDP,92
93,445,UDP,DNS,93
94,22,TCP,UBIQUITY,94
95,443,TCP,HTTPS,95
96,443,TCP,HTTPS,96
97,23,TCP,HTTP,97
98,161,UDP,PGSQL,98
99,443,TCP,HTTPS,99
100,161,UDP,FTP,100
101,3128,TCP,ACMSODA,101
102,21,UDP,SIP,102
103,443,UDP,HTTPS,103
104,993,TCP,IMAP4,104
105,443,TCP,HTTPS,105
106,443,TCP,HTTPS,106
107,5060,TCP,MDS,107
108,443,TCP,HTTPS,108
109,161,UDP,SNMP,109
110,443,TCP,HTTPS,110
111,1433,UDP,ZABBIX,111
112,53,UDP,DNS,112
113,21,TCP,FTP,113
114,443,UDP,HPSERVICE,114
115,443,TCP,HTTPS,115
116,10051,UDP,ACMSODA,116
117,443,TCP,HTTPS,117
118,5900,UDP,HTTP,118
119,53,UDP,DNS,119
120,5900,UDP,ICAP,120
121,443,TCP,HTTPS,121
122,5900,UDP,FTP,122
123,443,TCP,HTTPS,123
124,443,TCP,HTTPS,124
125,443,TCP,HTTPS,125
126,8000,TCP,ICAP,126
127,137,TCP,RDP,127
128,137,TCP,RDP,128
129,443,TCP,HTTPS,129
130,9100,TCP,MDS,130
131,443,TCP,HTTPS,131
132,21,TCP,FTP,132
133,443,TCP,HTTPS,133
134,443,TCP,RDP,134
135,1344,TCP,TELNET,135
136,443,TCP,HTTPS,136
137,9100,TCP,FTP,137
138,5060,TCP,HTTPS,138
139,3128,TCP,IMAP4,139
140,161,UDP,FTP,140
141,3128,TCP,HTTP,141
142,443,TCP,HTTPS,142
143,500,UDP,DNS,143
144,10001,UDP,SSH,144
145,3128,UDP,IRDMI,145
146,443,TCP,HTTPS,146
147,3389,UDP,MSSQL,147
148,5222,UDP,EMS,148
149,53,UDP,DNS,149
150,443,TCP,HTTPS,150
151,80,UDP,HTTP,151
152,443,TCP,HTTPS,152
153,21,TCP,FTP,153
154,5900,TCP,MSSQL,154
155,10001,UDP,UBIQUITY,155
156,443,UDP,HTTPS,156
157,1344,TCP,HTTPS,157
158,3689,TCP,HTTP,158
159,138,TCP,ACMSODA,159
160,53,UDP,DNS,160
161,445,TCP,MDS,161
162,138,UDP,HPSERVICE,162
163,5432,UDP,ICAP,163
164,443,UDP,IRDMI,164
165,80,UDP,DAAPD,165
166,443,TCP,HTTPS,166
167,993,TCP,DNS,167
168,587,UDP,XMPP,168
169,80,TCP,HTTP,169
170,443,TCP,HTTPS,170
171,443,TCP,HTTPS,171
172,993,TCP,RDP,172
173,23,TCP,VNC,173
174,53,UDP,DNS,174
175,3389,TCP,HTTPS,175
176,8080,TCP,ACMSODA,176
177,53,UDP,DNS,177
178,10001,UDP,HTTP,178
179,443,TCP,HTTPS,179
180,21,TCP,FTP,180
181,443,TCP,HTTPS,181
182,5222,TCP,MDS,182
183,443,TCP,HTTPS,183
184,53,UDP,DNS,184
185,443,TCP,HTTPS,185
186,443,TCP,DAAPD,186
187,443,TCP,HTTPS,187
188,10001,UDP,RDP,188
189,587,TCP,HTTP,189
190,5060,TCP,SIP,190
191,5060,TCP,MDS,191
192,21,TCP,FTP,192
