Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,443,TCP,HTTPS,0
1,22,UDP,MSSQL,1
2,993,TCP,DNS,2
3,21,UDP,UBIQUITY,3
4,443,TCP,HTTPS,4
5,443,TCP,DAAPD,5
6,21,UDP,XMPP,6
7,443,TCP,HTTPS,7
8,445,TCP,HPSERVICE,8
9,443,TCP,HTTPS,9
10,137,TCP,SSH,10
11,80,UDP,NETBIOS,11
12,443,TCP,HTTPS,12
13,443,TCP,HTTPS,13
14,53,UDP,DNS,14
15,443,TCP,HTTPS,15
16,80,TCP,HTTPS,16
17,443,TCP,HTTPS,17
18,443,TCP,HTTPS,18
19,443,TCP,HTTPS,19
20,443,TCP,HTTPS,20
21,5061,TCP,ACMSODA,21
22,3389,TCP,IMAP4,22
23,443,TCP,HTTPS,23
24,443,TCP,HTTPS,24
25,443,TCP,HTTPS,25
26,443,TCP,HTTPS,26
27,1344,UDP,SSH,27
28,443,UDP,HTTPS,28
29,993,TCP,FTP,29
30,443,TCP,HTTPS,30
31,137,TCP,FTP,31
32,53,UDP,DNS,32
33,3128,UDP,SNMP,33
34,993,TCP,RDP,34
35,138,TCP,ICAP,35
36,993,TCP,NETBIOS,36
37,443,TCP,HTTPS,37
38,443,TCP,HTTPS,38
39,5900,UDP,DAAPD,39
40,5060,TCP,IMAP4,40
41,3689,UDP,FTP,41
42,3689,UDP,MSSQL,42
43,587,UDP,TELNET,43
44,443,TCP,HTTPS,44
45,443,TCP,HTTPS,45
46,23,UDP,IRDMI,46
47,80,TCP,HTTP,47
48,3128,UDP,VNC,48
49,443,TCP,HTTPS,49
50,53,UDP,DNS,50
51,443,TCP,HTTPS,51
52,21,TCP,IRDMI,52
53,443,TCP,HTTPS,53
54,500,TCP,DNS,54
55,137,TCP,HTTPS,55
56,53,UDP,DNS,56
57,5900,TCP,PGSQL,57
58,500,UDP,DAAPD,58
59,1433,TCP,ZABBIX,59
60,443,TCP,HTTPS,60
61,161,UDP,SNMP,61
62,443,UDP,HTTPS,62
63,993,UDP,PGSQL,63
64,53,UDP,NETBIOS,64
65,5222,TCP,XMPP,65
66,443,TCP,HTTPS,66
67,5222,TCP,XMPP,67
68,443,TCP,HTTPS,68
69,3689,UDP,HPSERVICE,69
