Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,3389,UDP,IRDMI,0
1,993,TCP,IMAP4,1
2,3389,UDP,IRDMI,2
3,443,TCP,HTTPS,3
4,500,TCP,PGSQL,4
5,443,TCP,HTTPS,5
6,443,TCP,IMAP4,6
7,443,TCP,UBIQUITY,7
8,443,TCP,HTTPS,8
9,443,TCP,HTTPS,9
10,443,TCP,HTTPS,10
11,5900,UDP,NETBIOS,11
12,3689,TCP,ICAP,12
13,443,TCP,HTTPS,13
14,443,TCP,HTTPS,14
15,500,UDP,TELNET,15
16,5900,UDP,MSSQL,16
17,21,TCP,FTP,17
18,21,UDP,ACMSODA,18
19,993,UDP,DAAPD,19
20,8080,TCP,FTP,20
21,500,UDP,XMPP,21
22,587,UDP,HPSERVICE,22
23,445,UDP,MDS,23
24,5432,UDP,HTTPS,24
25,5222,TCP,SNMP,25
26,137,TCP,MSSQL,26
27,6969,UDP,ACMSODA,27
28,1433,TCP,MDS,28
29,993,TCP,RDP,29
30,10001,UDP,ZABBIX,30
31,53,UDP,DNS,31
32,9100,TCP,VNC,32
33,80,UDP,HTTP,33
34,21,TCP,FTP,34
35,161,UDP,SNMP,35
36,21,UDP,HTTPS,36
37,443,TCP,HTTPS,37
38,80,TCP,HTTP,38
39,443,TCP,HTTPS,39
40,10051,UDP,ACMSODA,40
41,5432,UDP,MSSQL,41
42,1344,TCP,TELNET,42
43,10051,UDP,PGSQL,43
44,443,TCP,HTTPS,44
45,137,TCP,SSH,45
46,80,UDP,NETBIOS,46
47,3689,TCP,PGSQL,47
48,443,TCP,HTTPS,48
49,445,UDP,TELNET,49
50,53,UDP,XMPP,50
51,443,TCP,HTTPS,51
52,443,TCP,HTTPS,52
53,443,TCP,HTTPS,53
54,443,TCP,HTTPS,54
55,443,UDP,HTTPS,55
56,443,TCP,HTTPS,56
57,500,TCP,IMAP4,57
58,53,UDP,DNS,58
59,21,TCP,FTP,59
60,138,UDP,NETBIOS,60
61,161,UDP,HPSERVICE,61
62,53,UDP,DNS,62
63,443,TCP,HTTPS,63
64,137,TCP,HTTPS,64
65,443,TCP,HTTPS,65
66,443,TCP,HTTPS,66
67,3128,UDP,IMAP4,67
68,3128,UDP,MSSQL,68
69,53,UDP,DNS,69
70,10051,TCP,ZABBIX,70
71,22,UDP,PGSQL,71
72,5061,TCP,SIP,72
73,443,TCP,HTTPS,73
74,3128,UDP,ICAP,74
75,443,TCP,HTTPS,75
76,138,TCP,IRDMI,76
77,5060,UDP,FTP,77
78,443,TCP,HTTPS,78
79,80,TCP,HTTP,79
80,6969,TCP,ISAKMP,80
81,443,TCP,HTTPS,81
82,443,UDP,MDS,82
83,443,TCP,HTTPS,83
84,443,TCP,HTTPS,84
85,587,TCP,PGSQL,85
86,443,TCP,HTTPS,86
87,21,UDP,XMPP,87
88,5060,TCP,HTTPS,88
89,443,TCP,HTTPS,89
90,1344,TCP,ISAKMP,90
91,10051,UDP,SIP,91
92,443,TCP,HTTPS,92
93,5900,TCP,EMS,93
94,445,TCP,EMS,94
95,3389,TCP,MSSQL,95
96,3389,UDP,PGSQL,96
97,80,TCP,HTTP,97
98,5061,TCP,ACMSODA,98
99,21,TCP,EMS,99
100,500,UDP,XMPP,100
101,23,TCP,FTP,101
102,8000,TCP,SSH,102
103,443,TCP,HTTPS,103
104,80,TCP,HTTP,104
105,5900,UDP,SIP,105
106,6969,TCP,HTTPS,106
107,3128,UDP,ZABBIX,107
108,993,TCP,RDP,108
109,443,TCP,HTTPS,109
110,443,TCP,HTTPS,110
111,5432,UDP,IMAP4,111
112,10051,UDP,PGSQL,112
113,587,UDP,FTP,113
114,8080,UDP,ICAP,114
115,443,TCP,HTTPS,115
116,3689,TCP,SSH,116
117,10051,UDP,ACMSODA,117
118,6969,TCP,IMAP4,118
119,3389,TCP,HTTPS,119
120,443,TCP,HTTPS,120
121,6969,TCP,ISAKMP,121
122,3689,TCP,ICAP,122
123,443,TCP,HTTPS,123
124,443,TCP,HTTPS,124
125,21,TCP,FTP,125
126,443,TCP,HTTPS,126
127,500,TCP,RDP,127
128,443,TCP,HTTPS,128
129,443,TCP,HTTPS,129
130,443,TCP,HTTPS,130
131,5060,TCP,NETBIOS,131
132,993,TCP,PGSQL,132
133,443,TCP,HTTPS,133
134,443,UDP,HTTPS,134
135,443,TCP,HTTPS,135
136,445,TCP,TELNET,136
137,3689,TCP,SIP,137
138,443,TCP,UBIQUITY,138
139,21,UDP,UBIQUITY,139
140,443,TCP,HTTPS,140
141,5222,TCP,XMPP,141
142,53,UDP,DNS,142
143,443,TCP,HTTPS,143
144,443,TCP,HTTPS,144
145,53,UDP,XMPP,145
146,443,TCP,HTTPS,146
147,53,UDP,DNS,147
148,9100,UDP,MDS,148
149,587,UDP,IRDMI,149
150,443,TCP,HTTPS,150
151,80,TCP,HTTP,151
152,443,TCP,HTTPS,152
153,443,TCP,HTTPS,153
154,443,TCP,HTTPS,154
155,137,TCP,HTTPS,155
156,5432,UDP,ICAP,156
157,587,UDP,FTP,157
158,443,TCP,HTTPS,158
159,443,TCP,HTTPS,159
160,8000,TCP,ICAP,160
161,8080,TCP,ACMSODA,161
162,500,UDP,XMPP,162
163,80,TCP,FTP,163
164,1433,TCP,MSSQL,164
165,443,TCP,HTTPS,165
166,80,TCP,HTTP,166
167,3389,UDP,SNMP,167
168,1433,UDP,ACMSODA,168
169,443,TCP,HTTPS,169
170,443,TCP,HTTPS,170
171,443,TCP,HTTPS,171
172,3128,UDP,ZABBIX,172
173,5222,TCP,XMPP,173
174,5900,TCP,PGSQL,174
175,443,TCP,HTTPS,175
176,10001,TCP,IRDMI,176
177,10051,UDP,DNS,177
178,5432,TCP,HPSERVICE,178
179,443,TCP,HTTPS,179
180,6969,UDP,ACMSODA,180
181,10051,UDP,PGSQL,181
182,443,TCP,HTTPS,182
183,1433,TCP,EMS,183
184,8000,UDP,UBIQUITY,184
185,443,TCP,HTTPS,185
186,53,TCP,DNS,186
187,8080,TCP,MSSQL,187
188,8000,TCP,UBIQUITY,188
189,5060,TCP,IMAP4,189
190,443,TCP,HTTPS,190
191,3128,UDP,ICAP,191
192,443,TCP,HTTPS,192
193,443,TCP,HTTPS,193
194,80,TCP,HTTP,194
195,8000,UDP,HPSERVICE,195
196,443,TCP,HTTPS,196
197,443,TCP,HTTPS,197
198,80,TCP,HTTP,198
199,53,UDP,DNS,199
200,443,TCP,HTTPS,200
201,993,UDP,DAAPD,201
202,53,UDP,DNS,202
203,443,TCP,HTTPS,203
204,80,TCP,HTTP,204
205,53,UDP,DNS,205
206,443,TCP,HTTPS,206
207,445,UDP,IMAP4,207
208,80,TCP,HTTP,208
209,22,TCP,SSH,209
210,5432,UDP,VNC,210
211,443,TCP,HTTPS,211
212,22,UDP,TELNET,212
213,6969,TCP,DNS,213
214,443,TCP,HTTPS,214
215,53,UDP,DNS,215
216,443,TCP,HTTPS,216
217,443,TCP,HTTPS,217
218,53,UDP,DNS,218
219,21,TCP,IMAP4,219
220,5061,TCP,XMPP,220
221,445,UDP,IMAP4,221
222,9100,TCP,SSH,222
223,443,TCP,HTTPS,223
224,443,TCP,HTTPS,224
225,443,TCP,HTTPS,225
226,443,TCP,HTTPS,226
227,5900,UDP,EMS,227
228,1344,UDP,UBIQUITY,228
229,587,UDP,TELNET,229
230,500,TCP,SIP,230
231,443,TCP,HTTPS,231
232,3689,UDP,HPSERVICE,232
233,53,UDP,DNS,233
234,53,UDP,DNS,234
235,22,TCP,MSSQL,235
236,3689,TCP,HPSERVICE,236
237,443,TCP,HTTPS,237
238,443,UDP,HTTPS,238
239,6969,TCP,IMAP4,239
240,1344,UDP,SSH,240
241,23,TCP,VNC,241
242,8080,UDP,UBIQUITY,242
243,21,UDP,SIP,243
244,53,UDP,ISAKMP,244
245,5061,TCP,ACMSODA,245
246,443,UDP,HTTPS,246
247,22,UDP,TELNET,247
248,5061,TCP,SIP,248
249,443,TCP,HTTPS,249
250,443,TCP,HTTPS,250
251,443,TCP,HTTPS,251
252,443,TCP,HTTPS,252
253,443,TCP,HTTPS,253
254,8000,UDP,UBIQUITY,254
255,53,UDP,DNS,255
256,5432,UDP,RDP,256
257,80,TCP,FTP,257
258,80,TCP,HTTP,258
259,5060,TCP,ACMSODA,259
260,9100,UDP,SSH,260
261,80,TCP,HTTP,261
262,443,TCP,HTTPS,262
263,443,TCP,HTTPS,263
264,3128,TCP,HTTP,264
265,5060,UDP,TELNET,265
266,443,TCP,HTTPS,266
267,443,TCP,HTTPS,267
268,443,TCP,HTTPS,268
269,137,UDP,XMPP,269
270,1433,TCP,PGSQL,270
271,443,TCP,UBIQUITY,271
272,3128,UDP,SNMP,272
273,5060,UDP,PGSQL,273
274,1433,UDP,HPSERVICE,274
275,443,TCP,HTTPS,275
276,21,TCP,HPSERVICE,276
277,443,TCP,HTTPS,277
278,443,TCP,HTTPS,278
279,443,TCP,HTTPS,279
280,587,UDP,HTTP,280
281,443,TCP,HTTPS,281
282,9100,TCP,SSH,282
283,443,TCP,HTTPS,283
284,1344,UDP,UBIQUITY,284
285,1433,TCP,HTTPS,285
286,443,TCP,HTTPS,286
287,443,TCP,DNS,287
288,445,UDP,MDS,288
289,53,UDP,DNS,289
290,443,TCP,HTTPS,290
291,5432,UDP,ICAP,291
292,80,TCP,HTTP,292
293,21,TCP,FTP,293
294,443,UDP,UBIQUITY,294
295,22,TCP,UBIQUITY,295
296,137,TCP,IRDMI,296
297,9100,UDP,PGSQL,297
298,5222,TCP,ICAP,298
299,443,TCP,HTTPS,299
300,443,TCP,HTTPS,300
301,443,TCP,HTTPS,301
302,443,TCP,HTTPS,302
303,443,TCP,HTTPS,303
304,21,UDP,SIP,304
305,21,TCP,FTP,305
306,53,UDP,DNS,306
307,3389,UDP,PGSQL,307
308,443,TCP,HTTPS,308
309,23,TCP,RDP,309
310,138,TCP,ISAKMP,310
311,161,UDP,SIP,311
312,443,TCP,HTTPS,312
313,137,UDP,DNS,313
314,443,TCP,HTTPS,314
315,21,TCP,FTP,315
316,443,TCP,HTTPS,316
317,443,TCP,HTTPS,317
318,443,TCP,HTTPS,318
319,587,TCP,PGSQL,319
320,138,UDP,VNC,320
321,53,UDP,DNS,321
322,80,TCP,HTTP,322
323,161,UDP,UBIQUITY,323
