Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,443,TCP,HTTPS,0
1,5060,UDP,RDP,1
2,5060,TCP,EMS,2
3,5060,UDP,TELNET,3
4,443,TCP,HTTPS,4
5,500,TCP,DNS,5
6,10001,UDP,SNMP,6
7,443,TCP,HTTPS,7
8,80,TCP,HTTP,8
9,443,TCP,HTTPS,9
10,500,TCP,RDP,10
11,53,UDP,DNS,11
12,443,TCP,HTTPS,12
13,443,TCP,HTTPS,13
14,138,UDP,IRDMI,14
15,443,TCP,HTTPS,15
16,443,TCP,HTTPS,16
17,443,TCP,HTTPS,17
18,443,TCP,HTTPS,18
19,443,TCP,HTTPS,19
20,443,TCP,HTTPS,20
21,161,TCP,DAAPD,21
22,443,TCP,HTTPS,22
23,443,TCP,HTTPS,23
24,443,TCP,HTTPS,24
25,443,TCP,HTTPS,25
26,443,TCP,HTTPS,26
27,161,UDP,UBIQUITY,27
28,53,UDP,DNS,28
29,5222,TCP,FTP,29
30,443,TCP,HTTPS,30
31,21,TCP,FTP,31
32,10001,TCP,MDS,32
33,1344,UDP,MDS,33
34,443,TCP,HTTPS,34
35,8000,TCP,ICAP,35
36,443,TCP,HTTPS,36
37,443,TCP,HTTPS,37
38,443,TCP,HTTPS,38
39,5432,UDP,HTTPS,39
40,443,TCP,HTTPS,40
41,53,UDP,DNS,41
42,53,UDP,DNS,42
43,443,UDP,HTTPS,43
44,443,TCP,HTTPS,44
45,8080,TCP,HTTP,45
46,1344,UDP,DAAPD,46
47,443,TCP,HTTPS,47
48,5432,UDP,ACMSODA,48
49,443,TCP,HTTPS,49
50,10001,UDP,SNMP,50
51,443,TCP,HTTPS,51
52,443,TCP,HTTPS,52
53,21,TCP,EMS,53
54,443,TCP,HTTPS,54
55,137,TCP,IRDMI,55
56,53,UDP,DNS,56
57,10051,TCP,ZABBIX,57
58,443,UDP,HTTPS,58
59,443,TCP,HTTPS,59
60,5222,TCP,XMPP,60
61,53,UDP,NETBIOS,61
62,5060,UDP,FTP,62
63,161,UDP,TELNET,63
64,3389,UDP,SNMP,64
65,443,TCP,HTTPS,65
66,5222,TCP,XMPP,66
67,443,TCP,HTTPS,67
68,443,TCP,HTTPS,68
69,10001,UDP,SSH,69
70,21,TCP,FTP,70
71,443,TCP,HTTPS,71
72,3389,TCP,MSSQL,72
73,443,TCP,HTTPS,73
74,8080,UDP,FTP,74
75,9100,TCP,RDP,75
76,21,TCP,FTP,76
77,21,TCP,FTP,77
78,161,TCP,TELNET,78
79,10051,UDP,MSSQL,79
80,500,UDP,TELNET,80
81,3128,TCP,HTTP,81
82,3389,UDP,PGSQL,82
83,1344,TCP,NETBIOS,83
84,443,TCP,HTTPS,84
85,443,TCP,HTTPS,85
86,3128,TCP,HTTP,86
87,53,UDP,DNS,87
88,443,TCP,HTTPS,88
89,443,TCP,HTTPS,89
90,53,UDP,DNS,90
91,443,TCP,HTTPS,91
92,443,TCP,HTTPS,92
93,161,UDP,HPSERVICE,93
94,443,TCP,HTTPS,94
95,21,TCP,FTP,95
96,10051,UDP,MSSQL,96
97,5432,TCP,ACMSODA,97
98,5222,TCP,XMPP,98
99,443,TCP,HTTPS,99
100,443,UDP,HTTPS,100
101,500,UDP,DAAPD,101
102,443,TCP,HTTPS,102
103,443,TCP,HTTPS,103
104,10051,TCP,ISAKMP,104
105,443,TCP,HTTPS,105
106,443,TCP,HTTPS,106
107,443,TCP,HTTPS,107
108,5432,UDP,MSSQL,108
109,3389,UDP,SNMP,109
110,5900,TCP,MSSQL,110
111,53,UDP,DNS,111
112,443,TCP,HTTPS,112
113,80,TCP,HTTP,113
114,21,TCP,FTP,114
115,443,TCP,HTTPS,115
116,53,UDP,DNS,116
117,3128,UDP,ICAP,117
118,443,UDP,HTTPS,118
119,10051,UDP,ICAP,119
120,443,TCP,HTTPS,120
121,1344,TCP,NETBIOS,121
122,53,UDP,DNS,122
123,5061,UDP,PGSQL,123
124,443,TCP,HTTPS,124
125,8000,TCP,MSSQL,125
126,443,TCP,HTTPS,126
127,443,TCP,HTTPS,127
128,80,TCP,HTTP,128
129,80,UDP,HTTP,129
130,443,TCP,HTTPS,130
131,8080,TCP,ACMSODA,131
132,993,UDP,IMAP4,132
133,443,TCP,HTTPS,133
134,443,TCP,HTTPS,134
135,443,TCP,HTTPS,135
136,5900,TCP,MSSQL,136
137,5222,UDP,RDP,137
138,443,TCP,HTTPS,138
139,5432,TCP,RDP,139
140,53,UDP,DNS,140
141,137,UDP,HTTPS,141
142,443,TCP,HTTPS,142
143,5060,UDP,MSSQL,143
144,443,TCP,HTTPS,144
145,443,UDP,HTTPS,145
146,443,TCP,HTTPS,146
147,443,TCP,HTTPS,147
148,443,UDP,HTTPS,148
149,443,TCP,HTTPS,149
150,53,UDP,DNS,150
151,443,TCP,HTTPS,151
152,443,TCP,HTTPS,152
153,443,TCP,HTTPS,153
154,443,TCP,HTTPS,154
155,445,TCP,HPSERVICE,155
156,443,TCP,HTTPS,156
157,443,TCP,HTTPS,157
158,443,TCP,HTTPS,158
159,3689,UDP,VNC,159
160,443,TCP,HTTPS,160
161,443,TCP,HTTPS,161
162,443,TCP,HTTPS,162
163,443,TCP,HTTPS,163
164,53,UDP,DNS,164
165,53,UDP,DNS,165
166,443,TCP,HTTPS,166
167,443,TCP,HTTPS,167
168,137,TCP,IRDMI,168
169,5432,UDP,IMAP4,169
170,53,UDP,DNS,170
171,5061,UDP,ACMSODA,171
172,443,TCP,HTTPS,172
173,21,TCP,FTP,173
174,443,TCP,HTTPS,174
175,80,TCP,HTTP,175
176,5222,TCP,XMPP,176
177,443,TCP,HTTPS,177
178,443,TCP,HTTPS,178
179,500,TCP,PGSQL,179
180,443,TCP,HTTPS,180
181,443,TCP,HTTPS,181
182,21,TCP,FTP,182
183,445,TCP,SSH,183
184,443,TCP,HTTPS,184
185,443,TCP,HTTPS,185
186,5061,UDP,DNS,186
187,500,TCP,PGSQL,187
188,443,TCP,HTTPS,188
189,443,TCP,HTTPS,189
190,3389,UDP,NETBIOS,190
191,443,TCP,HTTPS,191
192,443,TCP,HTTPS,192
193,443,TCP,HTTPS,193
194,23,TCP,TELNET,194
195,10051,UDP,MSSQL,195
196,443,TCP,HTTPS,196
197,138,TCP,IRDMI,197
198,443,TCP,HTTPS,198
199,80,TCP,HTTP,199
200,21,TCP,FTP,200
201,443,TCP,HTTPS,201
202,443,TCP,HTTPS,202
203,443,TCP,HTTPS,203
204,443,TCP,HTTPS,204
205,443,TCP,HTTPS,205
206,80,TCP,HTTP,206
207,5900,UDP,ICAP,207
208,443,TCP,HTTPS,208
209,443,TCP,HTTPS,209
210,443,UDP,HTTPS,210
211,500,UDP,VNC,211
212,138,TCP,HPSERVICE,212
213,1344,TCP,NETBIOS,213
214,80,TCP,HTTP,214
215,5222,TCP,XMPP,215
216,443,TCP,HTTPS,216
217,5900,UDP,HTTP,217
218,993,UDP,PGSQL,218
219,445,TCP,EMS,219
220,443,TCP,HTTPS,220
221,53,UDP,DNS,221
222,500,UDP,SNMP,222
223,3389,UDP,PGSQL,223
224,161,UDP,VNC,224
225,443,TCP,HTTPS,225
226,53,UDP,DNS,226
227,443,TCP,HTTPS,227
228,3128,TCP,HTTP,228
229,5222,TCP,XMPP,229
230,443,TCP,HTTPS,230
231,80,UDP,DAAPD,231
232,8000,TCP,ICAP,232
233,53,UDP,DNS,233
234,80,TCP,HTTP,234
235,6969,UDP,ZABBIX,235
236,80,TCP,HTTP,236
237,500,UDP,DNS,237
238,21,TCP,FTP,238
239,443,TCP,HTTPS,239
240,443,TCP,HTTPS,240
241,5900,UDP,FTP,241
242,443,TCP,HTTPS,242
243,138,UDP,IRDMI,243
244,445,TCP,TELNET,244
245,443,TCP,HTTPS,245
246,443,TCP,HTTPS,246
247,5060,TCP,HTTP,247
248,443,TCP,HTTPS,248
249,21,UDP,SIP,249
250,23,TCP,TELNET,250
251,443,TCP,HTTPS,251
252,443,UDP,HTTPS,252
253,137,TCP,RDP,253
254,21,TCP,FTP,254
255,6969,UDP,ACMSODA,255
256,21,TCP,FTP,256
257,10051,TCP,NETBIOS,257
258,443,TCP,HTTPS,258
259,443,TCP,HTTPS,259
260,443,TCP,HTTPS,260
261,53,UDP,DNS,261
262,21,TCP,FTP,262
263,443,TCP,HTTPS,263
264,587,UDP,EMS,264
265,443,TCP,HTTPS,265
266,21,TCP,FTP,266
