Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,443,TCP,HTTPS,0
1,443,TCP,HTTPS,1
2,8000,TCP,SIP,2
3,443,TCP,HTTPS,3
4,443,TCP,HTTPS,4
5,3128,TCP,UBIQUITY,5
6,3689,TCP,PGSQL,6
7,1433,UDP,ACMSODA,7
8,443,UDP,HTTPS,8
9,443,TCP,HTTPS,9
10,443,UDP,HTTPS,10
11,443,TCP,HTTPS,11
12,443,TCP,HTTPS,12
13,10051,UDP,PGSQL,13
14,21,TCP,FTP,14
15,443,TCP,HTTPS,15
16,443,TCP,HTTPS,16
17,53,UDP,DNS,17
18,443,UDP,HTTPS,18
19,53,UDP,DNS,19
20,137,UDP,IMAP4,20
21,53,UDP,DNS,21
22,443,TCP,HTTPS,22
23,53,UDP,DNS,23
24,10001,TCP,MDS,24
25,21,TCP,FTP,25
26,443,TCP,HTTPS,26
27,500,UDP,TELNET,27
28,443,TCP,HTTPS,28
29,443,TCP,HTTPS,29
30,80,TCP,HTTP,30
31,1433,UDP,ZABBIX,31
32,3389,TCP,HPSERVICE,32
33,443,TCP,HTTPS,33
34,443,TCP,HTTPS,34
35,443,TCP,HTTPS,35
36,443,TCP,HTTPS,36
37,5060,TCP,NETBIOS,37
38,10001,UDP,SNMP,38
39,443,TCP,HTTPS,39
40,443,TCP,HTTPS,40
41,21,TCP,FTP,41
42,443,TCP,HTTPS,42
43,443,TCP,HTTPS,43
44,3128,TCP,HTTP,44
45,443,TCP,HTTPS,45
46,443,TCP,HTTPS,46
47,443,TCP,HTTPS,47
48,6969,TCP,ISAKMP,48
49,443,TCP,HTTPS,49
50,443,TCP,HTTPS,50
51,443,TCP,HTTPS,51
52,53,UDP,DNS,52
53,21,TCP,FTP,53
54,443,TCP,HTTPS,54
55,80,TCP,HTTP,55
56,443,TCP,HTTPS,56
57,443,TCP,HTTPS,57
58,443,TCP,HTTPS,58
59,1433,TCP,SSH,59
60,21,TCP,FTP,60
61,1344,TCP,ISAKMP,61
62,443,TCP,HTTPS,62
63,443,TCP,HTTPS,63
64,443,TCP,HTTPS,64
65,8000,TCP,MSSQL,65
66,443,UDP,HTTPS,66
67,23,TCP,VNC,67
68,993,UDP,DAAPD,68
69,443,TCP,HTTPS,69
70,23,UDP,XMPP,70
71,443,TCP,HTTPS,71
72,5060,UDP,FTP,72
73,993,TCP,UBIQUITY,73
74,5900,UDP,SIP,74
75,21,TCP,FTP,75
76,443,TCP,HTTPS,76
77,587,TCP,UBIQUITY,77
78,443,TCP,HTTPS,78
79,21,TCP,FTP,79
80,443,TCP,HTTPS,80
81,443,TCP,HTTPS,81
82,80,TCP,HTTP,82
83,21,TCP,FTP,83
84,5060,TCP,MDS,84
85,500,TCP,TELNET,85
86,443,TCP,HTTPS,86
87,443,TCP,HTTPS,87
88,80,TCP,HTTP,88
89,53,UDP,TELNET,89
90,443,TCP,HTTPS,90
91,23,TCP,DAAPD,91
92,443,TCP,HTTPS,92
93,443,TCP,HTTPS,93
94,443,TCP,HTTPS,94
95,443,TCP,HTTPS,95
96,5222,TCP,HTTPS,96
97,443,TCP,HTTPS,97
98,10051,UDP,SIP,98
99,21,TCP,FTP,99
100,443,TCP,HTTPS,100
101,443,TCP,HTTPS,101
102,3128,UDP,IMAP4,102
103,80,UDP,NETBIOS,103
104,443,TCP,HTTPS,104
105,443,TCP,HTTPS,105
106,443,TCP,HTTPS,106
107,443,TCP,HTTPS,107
108,443,TCP,HTTPS,108
109,5222,UDP,SSH,109
110,445,TCP,MDS,110
111,8080,UDP,HTTP,111
112,5061,TCP,MDS,112
113,443,TCP,HTTPS,113
114,5061,UDP,HTTPS,114
115,443,TCP,HTTPS,115
116,21,UDP,ACMSODA,116
117,443,TCP,HTTPS,117
118,993,UDP,DAAPD,118
119,9100,TCP,FTP,119
120,53,UDP,DNS,120
121,443,TCP,HTTPS,121
122,53,UDP,DNS,122
123,138,TCP,IRDMI,123
124,3128,TCP,SNMP,124
125,443,TCP,HTTPS,125
126,21,TCP,FTP,126
127,443,TCP,HTTPS,127
128,443,TCP,HTTPS,128
129,80,TCP,HTTP,129
130,443,TCP,HTTPS,130
131,443,TCP,HTTPS,131
132,443,TCP,HTTPS,132
133,443,TCP,HTTPS,133
134,21,TCP,FTP,134
135,443,TCP,HTTPS,135
136,443,TCP,HTTPS,136
137,80,TCP,HTTP,137
138,443,TCP,DAAPD,138
139,443,TCP,HTTPS,139
140,5432,UDP,HTTPS,140
141,443,TCP,HTTPS,141
142,5900,TCP,FTP,142
143,443,UDP,MDS,143
144,53,UDP,DNS,144
145,80,TCP,HTTP,145
146,443,TCP,HTTPS,146
147,5900,UDP,UBIQUITY,147
148,443,TCP,HTTPS,148
149,3389,UDP,SNMP,149
150,10051,TCP,ISAKMP,150
151,53,UDP,DNS,151
152,443,TCP,UBIQUITY,152
153,443,TCP,HTTPS,153
154,3128,TCP,ACMSODA,154
155,53,UDP,DNS,155
156,53,UDP,DNS,156
157,443,TCP,HTTPS,157
158,21,TCP,FTP,158
159,443,TCP,HTTPS,159
160,443,TCP,HTTPS,160
161,443,TCP,HTTPS,161
162,22,UDP,TELNET,162
163,80,UDP,ZABBIX,163
164,138,UDP,VNC,164
165,500,UDP,SNMP,165
166,443,TCP,HTTPS,166
167,500,TCP,DNS,167
168,53,UDP,DNS,168
169,443,TCP,HTTPS,169
170,80,TCP,HTTP,170
171,138,TCP,MSSQL,171
172,443,TCP,HTTPS,172
173,21,TCP,FTP,173
174,5900,UDP,SIP,174
175,443,TCP,HTTPS,175
176,5222,TCP,HTTPS,176
177,443,UDP,HTTPS,177
178,443,TCP,HTTPS,178
179,443,TCP,HTTPS,179
180,6969,TCP,UBIQUITY,180
181,21,TCP,FTP,181
182,443,TCP,HTTPS,182
183,443,TCP,HTTPS,183
184,5060,UDP,SSH,184
185,5061,TCP,VNC,185
186,443,TCP,HTTPS,186
187,443,TCP,HTTPS,187
188,80,UDP,ZABBIX,188
189,21,TCP,FTP,189
190,443,TCP,HTTPS,190
191,21,TCP,FTP,191
192,443,TCP,HTTPS,192
193,993,UDP,SNMP,193
194,53,UDP,DNS,194
195,443,TCP,HTTPS,195
196,443,TCP,HTTPS,196
197,500,TCP,SIP,197
198,443,TCP,HTTPS,198
199,443,TCP,HTTPS,199
200,443,TCP,HTTPS,200
201,443,TCP,HTTPS,201
202,443,TCP,HTTPS,202
203,443,TCP,HTTPS,203
204,80,TCP,HTTP,204
205,80,TCP,HTTP,205
206,21,TCP,FTP,206
207,443,TCP,HTTPS,207
208,443,TCP,HTTPS,208
209,443,UDP,HTTPS,209
210,5222,UDP,MDS,210
211,443,TCP,HTTPS,211
212,443,TCP,HTTPS,212
213,443,TCP,HTTPS,213
214,443,TCP,HTTPS,214
215,5432,UDP,ISAKMP,215
216,587,TCP,PGSQL,216
217,443,TCP,HTTPS,217
218,1344,TCP,TELNET,218
219,1433,UDP,XMPP,219
220,80,TCP,HTTP,220
221,53,UDP,DNS,221
222,21,TCP,FTP,222
223,23,UDP,MDS,223
224,443,TCP,HTTPS,224
225,161,UDP,SNMP,225
226,80,TCP,HTTP,226
227,443,TCP,HTTPS,227
228,53,UDP,DNS,228
229,22,UDP,ACMSODA,229
230,443,TCP,HTTPS,230
231,443,TCP,HTTPS,231
232,443,TCP,HTTPS,232
233,443,TCP,HTTPS,233
234,443,TCP,HTTPS,234
235,445,TCP,SSH,235
236,5900,TCP,MSSQL,236
237,443,TCP,HTTPS,237
238,443,TCP,HTTPS,238
239,138,TCP,ACMSODA,239
240,53,UDP,DNS,240
241,5222,TCP,XMPP,241
242,5222,TCP,XMPP,242
243,443,TCP,HTTPS,243
244,5060,TCP,NETBIOS,244
245,443,TCP,HTTPS,245
246,443,TCP,HTTPS,246
247,9100,TCP,SSH,247
248,443,TCP,HTTPS,248
249,443,TCP,HTTPS,249
250,443,TCP,HTTPS,250
251,53,UDP,DNS,251
252,1433,UDP,ACMSODA,252
253,5432,UDP,HTTPS,253
254,53,UDP,DNS,254
255,443,TCP,HTTPS,255
256,80,TCP,HTTP,256
257,8080,TCP,ZABBIX,257
258,53,UDP,DNS,258
259,443,TCP,HTTPS,259
260,138,TCP,IRDMI,260
261,443,TCP,HTTPS,261
262,80,TCP,HTTP,262
263,3689,UDP,IRDMI,263
264,443,TCP,HTTPS,264
265,443,UDP,HTTPS,265
266,10001,TCP,EMS,266
267,443,TCP,IRDMI,267
268,3128,TCP,HTTP,268
269,8080,TCP,ACMSODA,269
270,8080,UDP,FTP,270
271,5432,UDP,ICAP,271
272,443,TCP,HTTPS,272
273,1433,UDP,SSH,273
274,443,TCP,HTTPS,274
275,161,UDP,UBIQUITY,275
276,1344,UDP,TELNET,276
277,5432,UDP,HTTPS,277
278,443,TCP,HTTPS,278
279,53,UDP,DNS,279
280,80,TCP,HTTP,280
281,80,UDP,SNMP,281
282,443,TCP,UBIQUITY,282
283,8000,TCP,HTTPS,283
284,443,TCP,HTTPS,284
285,443,TCP,HTTPS,285
286,3128,UDP,ICAP,286
287,443,TCP,HTTPS,287
288,6969,TCP,IMAP4,288
289,443,TCP,HTTPS,289
290,161,TCP,SSH,290
291,443,TCP,HTTPS,291
292,443,UDP,HTTPS,292
293,8080,TCP,MSSQL,293
294,443,TCP,HTTPS,294
295,443,TCP,HTTPS,295
296,443,TCP,HTTPS,296
297,445,UDP,TELNET,297
298,21,UDP,SIP,298
299,53,UDP,DNS,299
300,53,UDP,DNS,300
301,3128,UDP,IRDMI,301
302,443,TCP,HTTPS,302
303,5222,TCP,NETBIOS,303
304,3128,TCP,HTTP,304
305,443,TCP,HTTPS,305
306,138,TCP,ICAP,306
307,443,TCP,HTTPS,307
308,587,UDP,HTTP,308
309,443,TCP,HTTPS,309
310,80,UDP,SIP,310
311,445,TCP,IRDMI,311
312,443,TCP,HTTPS,312
313,21,TCP,FTP,313
314,443,TCP,HTTPS,314
315,443,TCP,HTTPS,315
316,443,TCP,HTTPS,316
317,21,TCP,EMS,317
318,53,UDP,DNS,318
319,53,UDP,DNS,319
320,443,TCP,HTTPS,320
321,443,TCP,HTTPS,321
322,3128,TCP,HTTP,322
323,21,TCP,DAAPD,323
324,1433,TCP,VNC,324
325,443,TCP,HTTPS,325
326,21,TCP,FTP,326
327,443,TCP,HTTPS,327
328,587,TCP,RDP,328
329,443,TCP,HTTPS,329
330,443,TCP,HTTPS,330
331,53,UDP,DNS,331
332,21,TCP,FTP,332
333,443,TCP,HTTPS,333
334,22,UDP,ACMSODA,334
335,443,UDP,HTTPS,335
336,443,TCP,HTTPS,336
337,443,TCP,HTTPS,337
338,993,TCP,RDP,338
339,443,TCP,HTTPS,339
