Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,21,TCP,FTP,0
1,443,TCP,HTTPS,1
2,80,TCP,HTTP,2
3,443,TCP,HTTPS,3
4,8000,TCP,MSSQL,4
5,443,TCP,HTTPS,5
6,443,TCP,HTTPS,6
7,21,TCP,FTP,7
8,80,TCP,HTTP,8
9,5432,TCP,VNC,9
10,445,TCP,RDP,10
11,587,UDP,IRDMI,11
12,53,UDP,DNS,12
13,443,TCP,HTTPS,13
14,23,TCP,HPSERVICE,14
15,21,TCP,FTP,15
16,53,UDP,DNS,16
17,443,TCP,HTTPS,17
18,1344,TCP,TELNET,18
19,443,TCP,HTTPS,19
20,443,TCP,HTTPS,20
21,443,TCP,HTTPS,21
22,161,UDP,SNMP,22
23,443,TCP,HTTPS,23
24,500,UDP,ICAP,24
25,21,UDP,XMPP,25
26,443,UDP,HTTPS,26
27,21,TCP,FTP,27
28,443,TCP,HTTPS,28
29,53,UDP,DNS,29
30,443,TCP,HTTPS,30
31,5900,UDP,MSSQL,31
32,53,UDP,DNS,32
33,8000,TCP,SSH,33
34,443,TCP,HTTPS,34
35,1433,UDP,MSSQL,35
36,53,UDP,DNS,36
37,161,UDP,PGSQL,37
38,80,TCP,HTTP,38
39,443,TCP,HTTPS,39
40,500,TCP,UBIQUITY,40
41,443,TCP,HTTPS,41
42,443,TCP,HTTPS,42
43,80,TCP,HTTP,43
44,5432,UDP,NETBIOS,44
45,5432,TCP,RDP,45
46,443,TCP,HTTPS,46
47,443,TCP,HTTPS,47
48,3128,UDP,ZABBIX,48
49,443,TCP,HTTPS,49
50,443,TCP,HTTPS,50
51,3128,TCP,HTTP,51
52,443,TCP,HTTPS,52
53,443,TCP,HTTPS,53
54,80,TCP,HTTP,54
55,443,TCP,HTTPS,55
56,53,UDP,DNS,56
57,80,TCP,HTTP,57
58,443,TCP,HTTPS,58
59,443,TCP,HTTPS,59
60,80,TCP,HTTP,60
61,443,TCP,HTTPS,61
62,53,UDP,DNS,62
63,443,TCP,HTTPS,63
64,9100,UDP,MDS,64
65,21,TCP,FTP,65
66,443,TCP,HTTPS,66
67,993,TCP,SSH,67
68,443,TCP,HTTPS,68
69,443,TCP,HTTPS,69
70,443,TCP,HTTPS,70
71,1344,TCP,HPSERVICE,71
72,443,TCP,HTTPS,72
73,443,TCP,HTTPS,73
74,443,TCP,HTTPS,74
75,993,UDP,TELNET,75
76,443,TCP,HTTPS,76
77,21,TCP,FTP,77
78,3389,TCP,EMS,78
79,443,TCP,HTTPS,79
80,9100,UDP,DNS,80
81,3128,TCP,HTTP,81
82,443,TCP,HTTPS,82
83,5900,UDP,SIP,83
84,138,TCP,ICAP,84
85,587,TCP,ACMSODA,85
86,587,TCP,RDP,86
87,80,TCP,HTTP,87
88,53,TCP,MSSQL,88
89,443,TCP,HTTPS,89
90,443,TCP,HTTPS,90
91,443,TCP,HTTPS,91
92,443,TCP,HTTPS,92
93,5222,TCP,XMPP,93
94,443,TCP,HTTPS,94
95,8080,TCP,FTP,95
96,443,TCP,HTTPS,96
97,21,TCP,FTP,97
98,1433,UDP,SSH,98
99,21,UDP,ACMSODA,99
100,443,TCP,HTTPS,100
101,5060,TCP,NETBIOS,101
102,3389,UDP,IRDMI,102
103,443,TCP,IMAP4,103
104,443,TCP,HTTPS,104
105,443,TCP,HTTPS,105
106,10051,UDP,HTTPS,106
107,161,TCP,IRDMI,107
108,5900,TCP,IRDMI,108
109,5061,TCP,DAAPD,109
110,443,TCP,HTTPS,110
111,3128,UDP,ICAP,111
112,443,TCP,HTTPS,112
113,993,UDP,PGSQL,113
114,443,TCP,HTTPS,114
115,53,UDP,DNS,115
116,443,TCP,HTTPS,116
117,443,TCP,HTTPS,117
118,500,TCP,PGSQL,118
119,500,UDP,DNS,119
120,443,TCP,HTTPS,120
121,22,UDP,SNMP,121
122,137,UDP,RDP,122
123,443,TCP,HTTPS,123
124,443,TCP,HTTPS,124
125,8000,UDP,ICAP,125
126,443,TCP,HTTPS,126
127,5060,UDP,MSSQL,127
128,443,TCP,HTTPS,128
129,161,UDP,HPSERVICE,129
130,443,TCP,HTTPS,130
131,443,TCP,HTTPS,131
132,10051,UDP,HPSERVICE,132
133,21,TCP,FTP,133
134,5222,UDP,EMS,134
135,5900,UDP,EMS,135
