Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,443,TCP,HTTPS,0
1,5900,UDP,FTP,1
2,443,TCP,HTTPS,2
3,5900,TCP,ZABBIX,3
4,443,TCP,HTTPS,4
5,5060,TCP,ICAP,5
6,443,TCP,HTTPS,6
7,443,TCP,HTTPS,7
8,500,TCP,IMAP4,8
9,443,TCP,HTTPS,9
10,80,TCP,HTTP,10
11,443,TCP,HTTPS,11
12,23,TCP,HPSERVICE,12
13,138,UDP,PGSQL,13
14,443,TCP,HTTPS,14
15,443,TCP,HTTPS,15
16,443,TCP,HTTPS,16
17,443,TCP,HTTPS,17
18,443,TCP,HTTPS,18
19,443,TCP,HTTPS,19
20,53,UDP,DNS,20
21,80,UDP,PGSQL,21
22,80,TCP,HTTP,22
23,80,TCP,HTTP,23
24,53,UDP,DNS,24
25,53,UDP,DNS,25
26,10001,TCP,ZABBIX,26
27,443,TCP,HTTPS,27
28,443,TCP,HTTPS,28
29,3689,UDP,HTTP,29
30,443,TCP,HTTPS,30
31,443,TCP,HTTPS,31
32,1433,UDP,ACMSODA,32
33,21,TCP,FTP,33
34,5900,TCP,RDP,34
35,443,TCP,HTTPS,35
36,443,TCP,HTTPS,36
37,443,UDP,IRDMI,37
38,21,TCP,FTP,38
39,53,UDP,DNS,39
40,22,UDP,SNMP,40
41,53,UDP,DNS,41
42,137,TCP,HTTPS,42
43,53,UDP,DNS,43
44,443,TCP,HTTPS,44
45,21,TCP,FTP,45
46,1433,UDP,XMPP,46
47,80,TCP,HTTP,47
48,443,TCP,HTTP,48
49,443,TCP,HTTPS,49
50,80,TCP,HTTP,50
51,443,TCP,HTTPS,51
52,3128,TCP,HTTP,52
53,80,TCP,HTTP,53
54,21,TCP,FTP,54
55,443,TCP,HTTPS,55
56,5061,TCP,VNC,56
57,443,TCP,HTTPS,57
58,443,TCP,HTTPS,58
59,80,TCP,HTTP,59
60,443,TCP,HTTPS,60
61,443,TCP,HTTPS,61
62,443,TCP,HTTPS,62
63,443,TCP,UBIQUITY,63
64,993,TCP,IMAP4,64
65,443,TCP,HTTPS,65
66,21,TCP,FTP,66
67,443,TCP,HTTPS,67
68,53,UDP,DNS,68
69,443,TCP,HTTPS,69
70,53,UDP,DNS,70
71,443,TCP,HTTPS,71
72,443,TCP,HTTPS,72
73,10051,UDP,ACMSODA,73
74,8080,TCP,MSSQL,74
