Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,80,TCP,HTTP,0
1,443,TCP,HTTPS,1
2,443,TCP,HTTPS,2
3,443,TCP,HTTPS,3
4,443,TCP,HTTPS,4
5,443,TCP,HTTPS,5
6,443,TCP,HTTPS,6
7,443,TCP,HTTPS,7
8,21,TCP,FTP,8
9,443,TCP,HTTPS,9
10,443,TCP,HTTPS,10
11,443,TCP,HTTPS,11
12,443,TCP,HTTPS,12
13,8080,TCP,UBIQUITY,13
14,443,TCP,HTTPS,14
15,443,TCP,HTTPS,15
16,53,UDP,XMPP,16
17,443,TCP,HTTPS,17
18,53,UDP,DNS,18
19,443,TCP,HTTPS,19
20,443,TCP,HTTPS,20
21,80,TCP,HTTP,21
22,443,TCP,HTTPS,22
23,3128,TCP,RDP,23
24,443,TCP,HTTPS,24
25,443,TCP,HTTPS,25
26,53,TCP,DNS,26
27,443,TCP,HTTPS,27
28,443,TCP,HTTPS,28
29,80,TCP,HTTP,29
30,21,TCP,FTP,30
31,443,TCP,HTTPS,31
32,443,TCP,HTTPS,32
33,80,TCP,HTTP,33
34,443,TCP,HTTPS,34
35,443,TCP,HTTPS,35
36,443,TCP,HTTPS,36
37,80,TCP,HTTP,37
38,443,TCP,HTTPS,38
39,80,TCP,HTTP,39
40,443,UDP,HTTPS,40
41,443,TCP,HTTPS,41
42,53,UDP,DNS,42
43,1344,TCP,SIP,43
44,443,TCP,HTTPS,44
45,443,TCP,HTTPS,45
46,443,TCP,HTTPS,46
47,443,TCP,HTTPS,47
48,21,TCP,FTP,48
49,53,UDP,DNS,49
50,443,TCP,HTTPS,50
51,443,TCP,HTTPS,51
52,443,TCP,HTTPS,52
53,53,UDP,DNS,53
54,5222,TCP,XMPP,54
55,21,TCP,FTP,55
56,443,TCP,HTTPS,56
57,80,TCP,HTTP,57
58,443,UDP,HTTPS,58
59,53,UDP,DNS,59
60,80,TCP,HTTP,60
61,443,TCP,HTTPS,61
62,443,TCP,HTTPS,62
63,443,TCP,HTTPS,63
64,443,TCP,HTTPS,64
65,443,TCP,HTTPS,65
66,443,TCP,HTTPS,66
67,443,TCP,HTTPS,67
68,53,UDP,DNS,68
69,443,TCP,HTTPS,69
