Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,53,UDP,DNS,0
1,443,UDP,HTTPS,1
2,443,UDP,HTTPS,2
3,443,TCP,HTTPS,3
4,443,TCP,HTTPS,4
5,443,TCP,HTTPS,5
6,443,TCP,HTTPS,6
7,443,TCP,HTTPS,7
8,443,TCP,HTTPS,8
9,443,TCP,HTTPS,9
10,443,TCP,HTTPS,10
11,443,TCP,HTTPS,11
12,443,TCP,HTTPS,12
13,443,TCP,HTTPS,13
14,443,TCP,HTTPS,14
15,3128,TCP,HTTP,15
16,443,TCP,HTTPS,16
17,80,UDP,HTTPS,17
18,443,TCP,HTTPS,18
19,23,TCP,SNMP,19
20,443,TCP,HTTPS,20
21,443,UDP,HTTPS,21
22,443,TCP,HTTPS,22
23,443,TCP,HTTPS,23
24,443,TCP,HTTPS,24
25,8000,TCP,VNC,25
26,21,TCP,FTP,26
27,53,UDP,DNS,27
28,443,TCP,HTTPS,28
29,53,UDP,DNS,29
30,21,TCP,FTP,30
31,443,TCP,HTTPS,31
32,443,TCP,HTTPS,32
33,443,TCP,HTTPS,33
34,443,UDP,HTTPS,34
35,443,TCP,HTTPS,35
36,443,TCP,HTTPS,36
37,443,TCP,HTTPS,37
38,443,TCP,HTTPS,38
39,443,TCP,HTTPS,39
40,443,TCP,HTTPS,40
41,443,TCP,HTTPS,41
42,80,TCP,HTTP,42
43,3689,TCP,ISAKMP,43
44,80,TCP,HTTP,44
45,10051,TCP,ZABBIX,45
46,53,UDP,DNS,46
47,443,TCP,HTTPS,47
48,443,TCP,HTTPS,48
49,443,TCP,HTTPS,49
50,443,TCP,HTTPS,50
51,443,TCP,HTTPS,51
52,443,TCP,HTTPS,52
53,443,TCP,HTTPS,53
54,443,TCP,HTTPS,54
55,443,TCP,HTTPS,55
56,443,TCP,HTTPS,56
57,53,UDP,DNS,57
58,53,UDP,DNS,58
59,443,TCP,HTTPS,59
60,443,TCP,HTTPS,60
61,443,TCP,HTTPS,61
62,443,TCP,HTTPS,62
63,443,TCP,HTTPS,63
64,53,TCP,DNS,64
65,443,TCP,HTTPS,65
66,80,TCP,HTTP,66
67,443,TCP,HTTPS,67
68,443,TCP,HTTPS,68
69,443,TCP,HTTPS,69
70,443,TCP,HTTPS,70
71,443,TCP,HTTPS,71
72,443,TCP,HTTPS,72
73,80,TCP,HTTP,73
74,53,UDP,DNS,74
75,443,TCP,HTTPS,75
76,443,TCP,HTTPS,76
77,21,TCP,FTP,77
78,53,UDP,DNS,78
79,443,TCP,HTTPS,79
80,6969,UDP,ACMSODA,80
81,443,TCP,HTTPS,81
82,443,TCP,HTTPS,82
83,80,TCP,HTTP,83
84,21,TCP,FTP,84
85,443,TCP,HTTPS,85
86,53,UDP,DNS,86
87,443,TCP,HTTPS,87
88,443,UDP,HTTPS,88
89,443,TCP,HTTPS,89
90,10051,TCP,ZABBIX,90
91,443,TCP,HTTPS,91
92,443,TCP,HTTPS,92
93,443,TCP,HTTPS,93
94,443,TCP,HTTPS,94
95,443,TCP,HTTPS,95
96,80,TCP,HTTP,96
97,443,TCP,HTTPS,97
98,443,TCP,HTTPS,98
99,80,TCP,HTTP,99
100,443,TCP,HTTPS,100
101,53,UDP,DNS,101
102,443,UDP,HTTPS,102
103,443,TCP,HTTPS,103
104,500,UDP,ISAKMP,104
105,443,TCP,HTTPS,105
106,443,TCP,HTTPS,106
107,8080,TCP,HTTP,107
108,53,UDP,DNS,108
109,443,TCP,HTTPS,109
110,443,TCP,HTTPS,110
111,443,TCP,HTTPS,111
112,443,TCP,HTTPS,112
113,53,TCP,DNS,113
114,1344,UDP,PGSQL,114
115,53,UDP,DNS,115
116,443,TCP,HTTPS,116
117,443,TCP,HTTPS,117
118,443,TCP,HTTPS,118
119,21,TCP,FTP,119
120,80,TCP,HTTP,120
121,443,TCP,HTTPS,121
122,53,UDP,DNS,122
123,443,TCP,HTTPS,123
124,80,TCP,HTTP,124
125,443,TCP,HTTPS,125
126,443,TCP,HTTPS,126
127,21,TCP,FTP,127
128,443,TCP,HTTPS,128
129,53,UDP,DNS,129
130,443,TCP,HTTPS,130
131,443,TCP,HTTPS,131
132,6969,UDP,ACMSODA,132
133,443,TCP,HTTPS,133
134,443,TCP,HTTPS,134
135,443,TCP,HTTPS,135
136,80,TCP,HTTP,136
137,443,TCP,HTTPS,137
138,443,TCP,HTTPS,138
139,443,TCP,HTTPS,139
140,443,TCP,HTTPS,140
141,443,TCP,HTTPS,141
142,443,UDP,HTTPS,142
143,443,UDP,HTTPS,143
