Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,443,TCP,HTTPS,0
1,53,UDP,DNS,1
2,21,TCP,FTP,2
3,443,UDP,HTTPS,3
4,443,TCP,HTTPS,4
5,21,TCP,FTP,5
6,443,TCP,HTTPS,6
7,80,TCP,HTTP,7
8,443,TCP,HTTPS,8
9,443,TCP,HTTPS,9
10,443,TCP,HTTPS,10
11,443,TCP,HTTPS,11
12,443,TCP,HTTPS,12
13,443,TCP,HTTPS,13
14,53,UDP,DNS,14
15,443,TCP,HTTPS,15
16,443,TCP,HTTPS,16
17,443,TCP,HTTPS,17
18,443,TCP,HTTPS,18
19,21,TCP,FTP,19
20,443,TCP,HTTPS,20
21,443,TCP,HTTPS,21
22,443,TCP,HTTPS,22
23,443,TCP,HTTPS,23
24,443,TCP,HTTPS,24
25,80,TCP,HTTP,25
26,443,TCP,HTTPS,26
27,6969,UDP,ACMSODA,27
28,443,UDP,HTTPS,28
29,80,TCP,HTTP,29
30,443,TCP,HTTPS,30
31,443,TCP,HTTPS,31
32,443,TCP,HTTPS,32
33,443,TCP,HTTPS,33
34,443,TCP,HTTPS,34
35,443,TCP,HTTPS,35
36,443,TCP,HTTPS,36
37,443,TCP,HTTPS,37
38,80,TCP,HTTP,38
39,53,UDP,DNS,39
40,443,TCP,HTTPS,40
41,443,TCP,HTTPS,41
42,80,UDP,HTTP,42
43,161,UDP,SNMP,43
44,443,TCP,HTTPS,44
45,443,TCP,HTTPS,45
46,53,UDP,DNS,46
47,21,TCP,FTP,47
48,443,UDP,HTTPS,48
49,443,TCP,HTTPS,49
50,443,TCP,HTTPS,50
51,10051,TCP,ZABBIX,51
52,443,TCP,HTTPS,52
53,5222,TCP,XMPP,53
54,443,TCP,HTTPS,54
55,5222,TCP,XMPP,55
56,53,UDP,DNS,56
57,443,TCP,HTTPS,57
58,53,UDP,DNS,58
59,443,TCP,HTTPS,59
60,21,TCP,FTP,60
61,443,TCP,HTTPS,61
62,53,UDP,DNS,62
63,53,UDP,DNS,63
64,53,UDP,DNS,64
65,443,TCP,HTTPS,65
66,443,TCP,HTTPS,66
67,443,TCP,HTTPS,67
68,21,TCP,FTP,68
69,80,TCP,HTTP,69
70,3128,TCP,HTTP,70
71,80,TCP,HTTP,71
72,443,TCP,HTTPS,72
73,443,TCP,HTTPS,73
74,443,TCP,HTTPS,74
75,80,TCP,HTTP,75
76,443,TCP,HTTPS,76
77,443,TCP,HTTPS,77
78,443,TCP,HTTPS,78
79,3128,UDP,VNC,79
80,53,UDP,DNS,80
81,443,TCP,HTTPS,81
82,443,UDP,HTTPS,82
83,443,TCP,HTTPS,83
84,80,TCP,HTTP,84
85,21,TCP,FTP,85
86,5222,TCP,XMPP,86
87,23,UDP,HPSERVICE,87
88,443,TCP,HTTPS,88
89,443,TCP,HTTPS,89
90,9100,UDP,TELNET,90
91,443,TCP,HTTPS,91
92,443,TCP,HTTPS,92
93,53,UDP,DNS,93
94,443,TCP,HTTPS,94
95,443,TCP,HTTPS,95
96,443,TCP,HTTPS,96
97,443,TCP,HTTPS,97
98,443,TCP,HTTPS,98
99,443,TCP,HTTPS,99
100,53,UDP,DNS,100
101,21,TCP,FTP,101
102,443,TCP,HTTPS,102
103,443,TCP,HTTPS,103
104,443,TCP,HTTPS,104
105,443,TCP,HTTPS,105
106,443,TCP,HTTPS,106
107,443,TCP,HTTPS,107
108,53,UDP,DNS,108
109,53,UDP,DNS,109
110,443,TCP,HTTPS,110
111,443,UDP,HTTPS,111
112,80,TCP,HTTP,112
113,443,TCP,HTTPS,113
114,21,TCP,FTP,114
115,443,TCP,HTTPS,115
116,5061,UDP,TELNET,116
117,443,UDP,HTTPS,117
118,443,TCP,HTTPS,118
119,443,TCP,HTTPS,119
120,443,TCP,HTTPS,120
121,443,TCP,HTTPS,121
122,443,TCP,HTTPS,122
123,53,UDP,DNS,123
124,443,TCP,HTTPS,124
125,443,TCP,HTTPS,125
126,443,TCP,HTTPS,126
127,443,TCP,HTTPS,127
128,443,TCP,HTTPS,128
129,443,TCP,HTTPS,129
130,443,TCP,HTTPS,130
131,443,TCP,HTTPS,131
132,443,TCP,HTTPS,132
133,80,TCP,HTTP,133
134,443,TCP,HTTPS,134
135,443,TCP,HTTPS,135
136,443,TCP,HTTPS,136
137,443,TCP,HTTPS,137
138,443,TCP,HTTPS,138
139,443,TCP,HTTPS,139
140,53,UDP,DNS,140
141,443,TCP,HTTPS,141
142,443,TCP,HTTPS,142
143,53,UDP,DNS,143
144,443,TCP,HTTPS,144
145,53,UDP,DNS,145
146,443,TCP,HTTPS,146
147,443,TCP,HTTPS,147
148,53,UDP,DNS,148
149,21,TCP,UBIQUITY,149
150,443,UDP,HTTPS,150
151,443,TCP,HTTPS,151
152,80,TCP,HTTP,152
153,5222,TCP,XMPP,153
154,443,TCP,HTTPS,154
155,443,TCP,HTTPS,155
156,443,TCP,HTTPS,156
157,443,TCP,HTTPS,157
158,443,TCP,HTTPS,158
159,443,UDP,MDS,159
160,21,TCP,FTP,160
161,443,TCP,HTTPS,161
162,443,TCP,HTTPS,162
163,443,TCP,HTTPS,163
164,53,UDP,DNS,164
165,443,TCP,HTTPS,165
166,443,TCP,HTTPS,166
167,443,TCP,HTTPS,167
168,443,TCP,HTTPS,168
169,443,TCP,HTTPS,169
170,443,TCP,HTTPS,170
171,53,UDP,DNS,171
172,3128,TCP,HTTP,172
173,443,TCP,HTTPS,173
174,443,TCP,HTTPS,174
175,443,TCP,HTTPS,175
176,443,TCP,HTTPS,176
177,21,TCP,FTP,177
178,443,TCP,HTTPS,178
179,443,TCP,HTTPS,179
180,443,TCP,HTTPS,180
181,443,TCP,HTTPS,181
182,443,TCP,HTTPS,182
183,443,TCP,HTTPS,183
184,443,TCP,HTTPS,184
185,443,TCP,HTTPS,185
186,53,UDP,DNS,186
187,80,TCP,HTTP,187
188,443,TCP,HTTPS,188
189,80,TCP,HTTP,189
190,5222,TCP,XMPP,190
191,443,TCP,HTTPS,191
192,21,TCP,FTP,192
