Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,3128,TCP,HTTP,0
1,443,TCP,HTTPS,1
2,443,TCP,HTTPS,2
3,443,TCP,HTTPS,3
4,443,TCP,HTTPS,4
5,443,TCP,HTTPS,5
6,443,TCP,HTTPS,6
7,443,TCP,HTTPS,7
8,21,TCP,FTP,8
9,443,TCP,HTTPS,9
10,443,TCP,HTTPS,10
11,443,TCP,HTTPS,11
12,443,TCP,HTTPS,12
13,5222,TCP,XMPP,13
14,443,TCP,HTTPS,14
15,443,TCP,HTTPS,15
16,5432,UDP,ACMSODA,16
17,443,TCP,HTTPS,17
18,587,UDP,FTP,18
19,80,TCP,HTTP,19
20,443,TCP,HTTPS,20
21,80,TCP,HTTP,21
22,443,TCP,HTTPS,22
23,53,TCP,MSSQL,23
24,443,TCP,HTTPS,24
25,443,TCP,HTTPS,25
26,21,TCP,FTP,26
27,443,TCP,HTTPS,27
28,443,TCP,HTTPS,28
29,80,TCP,HTTP,29
30,21,TCP,FTP,30
31,443,TCP,HTTPS,31
32,443,TCP,HTTPS,32
33,80,TCP,HTTP,33
34,443,TCP,HTTPS,34
35,443,TCP,HTTPS,35
36,443,TCP,HTTPS,36
37,23,TCP,HPSERVICE,37
38,443,TCP,HTTPS,38
39,3128,TCP,HTTP,39
40,161,UDP,SNMP,40
41,443,TCP,HTTPS,41
42,443,UDP,HTTPS,42
43,5060,TCP,IMAP4,43
44,443,TCP,HTTPS,44
45,443,TCP,HTTPS,45
46,443,TCP,HTTPS,46
47,443,TCP,HTTPS,47
48,138,TCP,DNS,48
49,443,UDP,HTTPS,49
50,443,TCP,HTTPS,50
51,443,TCP,HTTPS,51
52,443,TCP,HTTPS,52
53,53,UDP,DNS,53
54,5222,TCP,XMPP,54
55,21,TCP,FTP,55
56,443,TCP,HTTPS,56
57,80,TCP,HTTP,57
58,53,UDP,DNS,58
59,53,UDP,DNS,59
60,53,UDP,DNS,60
61,80,TCP,HTTP,61
62,443,TCP,HTTPS,62
63,443,TCP,HTTPS,63
64,443,TCP,HTTPS,64
65,443,TCP,HTTPS,65
66,443,TCP,HTTPS,66
67,443,TCP,HTTPS,67
68,161,UDP,DNS,68
69,443,TCP,HTTPS,69
70,443,TCP,HTTPS,70
71,443,TCP,HTTPS,71
72,443,TCP,HTTPS,72
73,443,TCP,HTTPS,73
74,3389,UDP,SIP,74
75,443,TCP,HTTPS,75
76,80,TCP,HTTP,76
77,443,TCP,HTTPS,77
78,443,TCP,HTTPS,78
79,443,TCP,HTTPS,79
80,443,TCP,HTTPS,80
81,443,TCP,HTTPS,81
82,443,TCP,HTTPS,82
83,80,TCP,HTTP,83
84,443,TCP,HTTPS,84
85,21,TCP,FTP,85
86,443,TCP,HTTPS,86
87,21,TCP,FTP,87
88,53,UDP,DNS,88
89,443,TCP,HTTPS,89
90,443,TCP,HTTPS,90
91,443,TCP,HTTPS,91
92,443,TCP,HTTPS,92
93,443,TCP,HTTPS,93
94,443,TCP,HTTPS,94
95,443,TCP,HTTPS,95
96,443,TCP,HTTPS,96
97,443,TCP,HTTPS,97
98,443,TCP,HTTPS,98
99,53,UDP,TELNET,99
100,80,TCP,HTTP,100
101,443,TCP,HTTPS,101
102,53,UDP,DNS,102
103,443,TCP,HTTPS,103
104,443,TCP,HTTPS,104
105,443,TCP,HTTPS,105
106,443,TCP,HTTPS,106
107,53,UDP,DNS,107
108,443,TCP,HTTPS,108
109,443,TCP,HTTPS,109
110,443,TCP,HTTPS,110
111,6969,UDP,ACMSODA,111
112,443,TCP,HTTPS,112
113,443,TCP,HTTPS,113
114,80,TCP,HTTP,114
115,500,UDP,XMPP,115
116,443,TCP,HTTPS,116
117,443,TCP,HTTPS,117
118,443,TCP,HTTPS,118
119,443,TCP,HTTPS,119
120,443,TCP,HTTPS,120
121,443,TCP,HTTPS,121
122,443,TCP,HTTPS,122
123,443,TCP,HTTPS,123
124,443,TCP,HTTPS,124
125,443,TCP,HTTPS,125
126,80,TCP,HTTP,126
127,443,TCP,HTTPS,127
128,5222,TCP,XMPP,128
129,443,TCP,HTTPS,129
130,443,TCP,HTTPS,130
131,443,TCP,HTTPS,131
132,443,TCP,HTTPS,132
133,443,TCP,HTTPS,133
134,443,TCP,HTTPS,134
135,443,TCP,HTTPS,135
136,5060,UDP,MDS,136
137,53,UDP,DNS,137
138,443,TCP,HTTPS,138
139,443,TCP,HTTPS,139
140,443,TCP,HTTPS,140
141,21,TCP,FTP,141
142,53,UDP,DNS,142
143,80,TCP,HTTP,143
144,443,TCP,HTTPS,144
145,443,TCP,HTTPS,145
146,10051,TCP,ZABBIX,146
147,443,TCP,HTTPS,147
148,443,TCP,HTTPS,148
149,443,TCP,HTTPS,149
150,443,TCP,HTTPS,150
151,443,TCP,HTTPS,151
152,443,TCP,HTTPS,152
153,443,TCP,HTTPS,153
154,443,TCP,HTTPS,154
155,443,TCP,HTTPS,155
156,443,TCP,HTTPS,156
157,443,TCP,HTTPS,157
