Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,53,UDP,DNS,0
1,443,TCP,HTTPS,1
2,53,UDP,DNS,2
3,443,TCP,HTTPS,3
4,21,TCP,FTP,4
5,443,TCP,HTTPS,5
6,53,UDP,DNS,6
7,443,TCP,HTTPS,7
8,443,TCP,HTTPS,8
9,80,TCP,HTTP,9
10,443,TCP,HTTPS,10
11,443,TCP,HTTPS,11
12,5432,UDP,ACMSODA,12
13,53,UDP,DNS,13
14,80,TCP,HTTP,14
15,443,TCP,HTTPS,15
16,80,TCP,HTTP,16
17,443,TCP,HTTPS,17
18,443,TCP,HTTPS,18
19,53,UDP,DNS,19
20,443,TCP,HTTPS,20
21,53,UDP,DNS,21
22,443,TCP,HTTPS,22
23,53,UDP,DNS,23
24,21,TCP,FTP,24
25,443,TCP,HTTPS,25
26,443,TCP,HTTPS,26
27,443,TCP,HTTPS,27
28,443,TCP,HTTPS,28
29,443,TCP,HTTPS,29
30,443,TCP,HTTPS,30
31,5432,UDP,ISAKMP,31
32,21,TCP,FTP,32
33,443,TCP,HTTPS,33
34,10051,TCP,ZABBIX,34
35,80,TCP,HTTP,35
36,443,TCP,HTTPS,36
37,443,TCP,HTTPS,37
38,80,TCP,HTTP,38
39,6969,TCP,UBIQUITY,39
40,443,TCP,HTTPS,40
41,443,TCP,HTTPS,41
42,443,TCP,HTTPS,42
43,1433,TCP,VNC,43
44,443,TCP,HTTPS,44
45,443,TCP,HTTPS,45
46,443,TCP,HTTPS,46
47,443,TCP,HTTPS,47
48,443,TCP,HTTPS,48
49,443,TCP,HTTPS,49
50,53,UDP,DNS,50
51,443,TCP,HTTPS,51
52,443,TCP,HTTPS,52
53,443,TCP,HTTPS,53
54,443,TCP,HTTPS,54
55,443,TCP,HTTPS,55
56,443,UDP,HTTPS,56
57,443,TCP,HTTPS,57
58,443,UDP,HTTPS,58
59,443,TCP,HTTPS,59
60,53,UDP,DNS,60
61,443,TCP,HTTPS,61
62,443,TCP,HTTPS,62
63,443,TCP,HTTPS,63
64,53,UDP,DNS,64
65,53,UDP,DNS,65
66,443,TCP,HTTPS,66
67,443,TCP,HTTPS,67
68,443,TCP,HTTPS,68
69,443,TCP,HTTPS,69
70,80,TCP,HTTP,70
71,443,UDP,HTTPS,71
72,443,TCP,HTTPS,72
73,443,TCP,HTTPS,73
74,445,TCP,HPSERVICE,74
75,443,TCP,HTTPS,75
76,80,TCP,HTTP,76
77,443,TCP,HTTPS,77
78,443,TCP,HTTPS,78
79,443,TCP,HTTPS,79
80,443,TCP,HTTPS,80
81,21,TCP,FTP,81
82,443,TCP,HTTPS,82
83,443,TCP,HTTPS,83
84,443,TCP,HTTPS,84
85,53,UDP,DNS,85
86,5222,TCP,SNMP,86
87,161,UDP,SNMP,87
88,443,TCP,HTTPS,88
89,443,UDP,HTTPS,89
90,80,TCP,HTTP,90
91,443,TCP,HTTPS,91
92,9100,TCP,HPSERVICE,92
93,53,UDP,DNS,93
94,443,TCP,HTTPS,94
95,443,TCP,HTTPS,95
96,80,TCP,HTTP,96
97,80,TCP,HTTP,97
98,443,TCP,HTTPS,98
99,5222,TCP,XMPP,99
100,443,TCP,HTTPS,100
101,443,TCP,HTTPS,101
102,443,TCP,HTTPS,102
103,53,UDP,DNS,103
104,3128,UDP,SNMP,104
105,443,TCP,HTTPS,105
106,137,TCP,MSSQL,106
107,21,TCP,FTP,107
108,3389,TCP,HTTPS,108
109,53,UDP,DNS,109
110,443,TCP,HTTPS,110
111,443,TCP,HTTPS,111
112,443,TCP,HTTPS,112
113,443,TCP,HTTPS,113
114,443,TCP,HTTPS,114
115,443,TCP,HTTPS,115
116,443,TCP,HTTPS,116
117,53,UDP,DNS,117
118,80,TCP,HTTP,118
119,53,UDP,DNS,119
120,443,TCP,HTTPS,120
121,443,TCP,HTTPS,121
122,443,TCP,HTTPS,122
123,53,UDP,DNS,123
124,53,UDP,DNS,124
125,443,TCP,HTTPS,125
126,80,TCP,HTTP,126
127,443,TCP,HTTPS,127
128,443,TCP,HTTPS,128
129,80,TCP,HTTP,129
130,443,TCP,HTTPS,130
131,80,TCP,HTTP,131
132,443,TCP,HTTPS,132
133,443,TCP,HTTPS,133
134,161,UDP,SNMP,134
135,443,TCP,HTTPS,135
136,443,TCP,HTTPS,136
137,443,TCP,HTTPS,137
138,443,TCP,HTTPS,138
139,21,TCP,FTP,139
140,5060,TCP,ACMSODA,140
141,443,TCP,HTTPS,141
142,443,TCP,HTTPS,142
143,500,UDP,NETBIOS,143
144,8000,TCP,UBIQUITY,144
145,443,TCP,HTTPS,145
146,5222,TCP,XMPP,146
147,443,TCP,HTTPS,147
148,443,TCP,HTTPS,148
149,445,UDP,IMAP4,149
150,21,TCP,FTP,150
151,443,TCP,HTTPS,151
152,21,TCP,FTP,152
153,53,UDP,DNS,153
154,443,TCP,HTTPS,154
155,3128,UDP,SNMP,155
156,443,TCP,HTTPS,156
157,443,TCP,HTTPS,157
158,443,TCP,HTTPS,158
159,443,TCP,HTTPS,159
160,443,TCP,HTTPS,160
161,53,UDP,DNS,161
162,443,TCP,HTTPS,162
163,443,TCP,HTTPS,163
164,53,UDP,DNS,164
165,53,UDP,DNS,165
166,443,UDP,HTTPS,166
167,443,UDP,HTTPS,167
168,443,TCP,HTTPS,168
169,443,TCP,HTTPS,169
170,443,TCP,HTTPS,170
171,443,UDP,HTTPS,171
172,53,UDP,DNS,172
173,80,TCP,HTTP,173
174,443,UDP,HTTPS,174
175,443,TCP,HTTPS,175
176,443,TCP,HTTPS,176
177,5222,TCP,XMPP,177
178,443,TCP,HTTPS,178
179,443,TCP,HTTPS,179
180,443,TCP,HTTPS,180
181,443,TCP,HTTPS,181
182,443,TCP,HTTPS,182
183,443,TCP,HTTPS,183
184,53,UDP,DNS,184
185,443,TCP,HTTPS,185
186,443,TCP,HTTPS,186
187,443,TCP,HTTPS,187
188,53,UDP,DNS,188
189,443,TCP,HTTPS,189
190,53,UDP,DNS,190
191,443,TCP,HTTPS,191
192,53,UDP,DNS,192
193,80,TCP,HTTP,193
194,5061,TCP,VNC,194
195,80,TCP,HTTP,195
196,443,TCP,HTTPS,196
197,445,UDP,UBIQUITY,197
198,53,UDP,DNS,198
199,443,TCP,HTTPS,199
200,21,TCP,FTP,200
201,443,TCP,HTTPS,201
202,5900,UDP,EMS,202
