Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,443,TCP,HTTPS,0
1,53,UDP,DNS,1
2,21,TCP,FTP,2
3,10051,UDP,ICAP,3
4,443,TCP,HTTPS,4
5,21,TCP,FTP,5
6,443,TCP,HTTPS,6
7,80,TCP,HTTP,7
8,443,TCP,HTTPS,8
9,443,TCP,HTTPS,9
10,443,TCP,HTTPS,10
11,443,TCP,HTTPS,11
12,443,TCP,HTTPS,12
13,443,TCP,HTTPS,13
14,5222,UDP,SSH,14
15,443,TCP,HTTPS,15
16,443,TCP,HTTPS,16
17,443,TCP,HTTPS,17
18,443,TCP,HTTPS,18
19,21,TCP,FTP,19
20,443,TCP,HTTPS,20
21,443,TCP,HTTPS,21
22,443,TCP,HTTPS,22
23,443,TCP,HTTPS,23
24,443,TCP,HTTPS,24
25,80,TCP,HTTP,25
26,443,TCP,HTTPS,26
27,9100,UDP,IRDMI,27
28,53,UDP,DNS,28
29,443,TCP,HTTP,29
30,443,TCP,HTTPS,30
31,443,TCP,HTTPS,31
32,443,TCP,HTTPS,32
33,443,TCP,HTTPS,33
34,443,TCP,HTTPS,34
35,443,TCP,HTTPS,35
36,443,TCP,HTTPS,36
37,443,TCP,HTTPS,37
38,80,TCP,HTTP,38
39,53,UDP,DNS,39
40,443,TCP,HTTPS,40
41,53,UDP,DNS,41
42,53,UDP,DNS,42
43,443,UDP,HTTPS,43
44,443,TCP,HTTPS,44
45,443,TCP,HTTPS,45
46,53,UDP,DNS,46
47,443,TCP,HTTPS,47
48,53,UDP,DNS,48
49,21,TCP,FTP,49
50,443,TCP,HTTPS,50
51,443,TCP,HTTPS,51
52,10051,TCP,ZABBIX,52
53,443,TCP,HTTPS,53
54,5222,TCP,XMPP,54
55,443,TCP,HTTPS,55
56,443,UDP,HTTPS,56
57,5222,TCP,XMPP,57
58,3689,UDP,VNC,58
59,443,TCP,HTTPS,59
60,443,TCP,HTTPS,60
61,53,UDP,DNS,61
62,53,UDP,DNS,62
63,53,UDP,DNS,63
64,8080,UDP,ISAKMP,64
65,21,TCP,FTP,65
66,443,TCP,HTTPS,66
67,443,TCP,HTTPS,67
68,443,TCP,HTTPS,68
69,443,TCP,HTTPS,69
70,21,TCP,FTP,70
71,10001,TCP,HPSERVICE,71
72,1344,TCP,IMAP4,72
73,80,TCP,HTTP,73
74,443,TCP,HTTPS,74
75,443,TCP,HTTPS,75
76,443,TCP,HTTPS,76
77,80,TCP,HTTP,77
78,443,TCP,HTTPS,78
79,5222,UDP,EMS,79
80,53,UDP,DNS,80
81,443,TCP,HTTPS,81
82,53,UDP,DNS,82
83,443,TCP,HTTPS,83
84,443,TCP,HTTPS,84
85,443,TCP,HTTPS,85
86,3128,TCP,HTTP,86
87,443,UDP,HTTPS,87
88,161,TCP,DAAPD,88
89,5222,TCP,XMPP,89
90,587,UDP,EMS,90
91,443,TCP,HTTPS,91
92,443,TCP,HTTPS,92
93,443,UDP,HTTPS,93
94,443,TCP,HTTPS,94
95,443,TCP,HTTPS,95
96,53,UDP,DNS,96
97,443,TCP,HTTPS,97
98,443,TCP,HTTPS,98
99,443,TCP,HTTPS,99
100,443,UDP,HTTPS,100
101,53,UDP,DNS,101
102,443,TCP,HTTPS,102
103,443,TCP,HTTPS,103
104,80,TCP,HTTP,104
105,21,TCP,FTP,105
106,443,TCP,HTTPS,106
107,443,TCP,HTTPS,107
108,53,UDP,DNS,108
109,53,UDP,DNS,109
110,443,TCP,HTTPS,110
111,53,UDP,NETBIOS,111
112,443,TCP,HTTPS,112
113,443,TCP,HTTPS,113
114,443,TCP,HTTPS,114
115,443,TCP,HTTPS,115
116,1433,UDP,EMS,116
117,8080,UDP,TELNET,117
118,8080,TCP,HTTP,118
119,443,TCP,HTTPS,119
120,993,TCP,DNS,120
121,443,TCP,HTTPS,121
122,443,TCP,HTTPS,122
123,53,UDP,DNS,123
124,443,TCP,HTTPS,124
125,443,TCP,HTTPS,125
126,443,TCP,HTTPS,126
127,443,TCP,HTTPS,127
128,443,TCP,HTTPS,128
129,53,UDP,DNS,129
130,443,TCP,HTTPS,130
131,443,TCP,HTTPS,131
132,443,UDP,HTTPS,132
133,443,TCP,HTTPS,133
134,443,TCP,HTTPS,134
135,443,TCP,HTTPS,135
136,443,TCP,HTTPS,136
137,53,UDP,DNS,137
138,443,TCP,HTTPS,138
139,443,TCP,HTTPS,139
140,22,UDP,TELNET,140
141,443,UDP,HTTPS,141
142,80,TCP,HTTP,142
143,53,UDP,DNS,143
144,443,TCP,HTTPS,144
145,53,UDP,DNS,145
146,443,TCP,HTTPS,146
147,443,TCP,HTTPS,147
148,443,UDP,HTTPS,148
149,443,TCP,HTTPS,149
150,53,UDP,DNS,150
151,443,TCP,HTTPS,151
152,443,TCP,HTTPS,152
153,443,TCP,HTTPS,153
154,443,TCP,HTTPS,154
155,443,TCP,HTTPS,155
156,443,TCP,HTTPS,156
157,443,TCP,HTTPS,157
158,21,TCP,FTP,158
159,53,UDP,DNS,159
160,443,TCP,HTTPS,160
161,3128,TCP,HTTP,161
162,5222,TCP,XMPP,162
163,443,TCP,HTTPS,163
164,443,UDP,HTTPS,164
165,443,TCP,HTTPS,165
166,443,TCP,HTTPS,166
167,443,TCP,HTTPS,167
168,443,TCP,HTTPS,168
169,21,TCP,FTP,169
170,443,TCP,HTTPS,170
171,443,UDP,HTTPS,171
172,443,TCP,HTTPS,172
173,443,TCP,HTTPS,173
174,443,TCP,HTTPS,174
175,443,TCP,HTTPS,175
176,443,TCP,HTTPS,176
177,443,TCP,HTTPS,177
178,443,TCP,HTTPS,178
179,443,TCP,HTTPS,179
180,445,TCP,MDS,180
181,443,TCP,HTTPS,181
182,443,TCP,HTTPS,182
183,443,TCP,HTTPS,183
184,443,TCP,HTTPS,184
185,21,TCP,FTP,185
186,53,UDP,DNS,186
187,443,TCP,HTTPS,187
188,443,TCP,HTTPS,188
189,443,TCP,HTTPS,189
190,443,TCP,HTTPS,190
191,443,TCP,HTTPS,191
192,80,TCP,HTTP,192
