Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
0,443,TCP,HTTPS,0
1,80,TCP,HTTP,1
2,80,TCP,HTTP,2
3,443,TCP,HTTPS,3
4,443,UDP,HTTPS,4
5,8080,UDP,TELNET,5
6,21,TCP,FTP,6
7,6969,TCP,ACMSODA,7
8,443,TCP,HTTPS,8
9,80,TCP,HTTP,9
10,443,TCP,HTTPS,10
11,443,TCP,HTTPS,11
12,443,TCP,HTTPS,12
13,443,TCP,HTTPS,13
14,443,TCP,HTTPS,14
15,443,TCP,HTTPS,15
16,443,TCP,HTTPS,16
17,443,TCP,HTTPS,17
18,443,TCP,HTTPS,18
19,587,TCP,ZABBIX,19
20,443,TCP,HTTPS,20
21,443,TCP,HTTPS,21
22,3128,TCP,SNMP,22
23,443,TCP,HTTPS,23
24,443,TCP,HTTPS,24
25,443,TCP,HTTPS,25
26,443,TCP,HTTPS,26
27,443,TCP,HTTPS,27
28,443,TCP,HTTPS,28
29,53,UDP,DNS,29
30,443,UDP,HTTPS,30
31,443,TCP,HTTPS,31
32,53,UDP,DNS,32
33,53,UDP,DNS,33
34,443,TCP,HTTPS,34
35,443,TCP,HTTPS,35
36,443,TCP,HTTPS,36
37,443,TCP,HTTPS,37
38,443,TCP,HTTPS,38
39,443,TCP,HTTPS,39
40,21,TCP,FTP,40
41,443,TCP,HTTPS,41
42,443,TCP,HTTPS,42
43,80,TCP,HTTP,43
44,80,TCP,HTTP,44
45,53,UDP,DNS,45
46,443,TCP,HTTPS,46
47,10001,TCP,MDS,47
48,443,TCP,HTTPS,48
49,8080,TCP,HTTP,49
50,443,TCP,HTTPS,50
51,443,TCP,HTTPS,51
52,443,TCP,HTTPS,52
53,443,TCP,HTTPS,53
54,443,TCP,HTTPS,54
55,443,TCP,HTTPS,55
56,443,TCP,HTTPS,56
57,21,TCP,FTP,57
58,443,TCP,HTTPS,58
59,80,TCP,FTP,59
60,443,TCP,HTTPS,60
61,3128,TCP,HTTP,61
62,443,TCP,HTTPS,62
63,3128,TCP,HTTP,63
64,443,TCP,HTTPS,64
65,443,TCP,HTTPS,65
66,1344,TCP,DNS,66
67,80,TCP,HTTP,67
68,3689,UDP,HPSERVICE,68
69,443,TCP,HTTPS,69
70,80,TCP,HTTP,70
71,443,TCP,HTTPS,71
72,443,TCP,HTTPS,72
73,443,TCP,HTTPS,73
74,443,TCP,HTTPS,74
75,80,TCP,HTTP,75
76,3689,TCP,TELNET,76
77,443,TCP,HTTPS,77
78,443,TCP,HTTPS,78
79,443,TCP,HTTPS,79
80,443,TCP,HTTPS,80
81,443,TCP,HTTPS,81
82,443,TCP,HTTPS,82
83,53,UDP,DNS,83
84,443,TCP,HTTPS,84
85,80,TCP,HTTP,85
86,443,TCP,HTTPS,86
87,443,TCP,HTTPS,87
88,443,UDP,HTTPS,88
89,80,UDP,HTTP,89
90,443,TCP,HTTPS,90
91,443,TCP,HTTPS,91
92,443,UDP,HTTPS,92
93,443,TCP,HTTPS,93
94,443,TCP,HTTPS,94
95,443,UDP,HTTPS,95
96,5222,TCP,XMPP,96
97,443,TCP,HTTPS,97
98,443,TCP,HTTPS,98
99,443,TCP,HTTPS,99
100,443,TCP,HTTPS,100
101,80,TCP,HTTP,101
102,443,TCP,HTTPS,102
103,53,UDP,DNS,103
104,587,UDP,IRDMI,104
105,443,TCP,HTTPS,105
106,443,TCP,HTTPS,106
107,443,TCP,HTTPS,107
108,1433,UDP,EMS,108
109,443,TCP,HTTPS,109
110,3128,TCP,HTTP,110
111,443,TCP,HTTPS,111
112,443,TCP,HTTPS,112
113,443,TCP,HTTPS,113
114,443,TCP,HTTPS,114
115,53,UDP,DNS,115
116,443,TCP,HTTPS,116
117,443,TCP,HTTPS,117
118,443,TCP,HTTPS,118
119,443,TCP,HTTPS,119
120,443,TCP,HTTPS,120
121,443,TCP,HTTPS,121
122,443,TCP,HTTPS,122
123,443,TCP,HTTPS,123
124,80,TCP,HTTP,124
125,443,TCP,HTTPS,125
126,5061,UDP,TELNET,126
127,443,TCP,HTTPS,127
128,443,TCP,HTTPS,128
129,443,TCP,HTTPS,129
130,443,TCP,HTTPS,130
131,53,UDP,DNS,131
132,443,TCP,HTTPS,132
133,5060,UDP,TELNET,133
134,80,TCP,HTTP,134
135,443,TCP,HTTPS,135
136,443,TCP,HTTPS,136
137,53,UDP,DNS,137
138,21,TCP,FTP,138
139,443,TCP,HTTPS,139
140,53,UDP,DNS,140
141,443,TCP,HTTPS,141
142,80,TCP,HTTP,142
143,443,TCP,HTTPS,143
144,443,TCP,HTTPS,144
145,6969,UDP,ACMSODA,145
146,443,TCP,HTTPS,146
147,80,TCP,HTTP,147
148,443,TCP,HTTPS,148
149,21,TCP,FTP,149
150,443,TCP,HTTPS,150
151,3128,TCP,HTTP,151
152,53,UDP,DNS,152
153,21,TCP,FTP,153
154,443,UDP,HTTPS,154
155,443,TCP,HTTPS,155
156,53,UDP,DNS,156
157,443,TCP,HTTPS,157
158,443,TCP,HTTPS,158
159,443,TCP,HTTPS,159
160,53,UDP,DNS,160
161,443,UDP,HTTPS,161
162,443,TCP,HTTPS,162
163,80,TCP,HTTP,163
164,5222,TCP,XMPP,164
165,443,UDP,HTTPS,165
166,53,UDP,DNS,166
167,5222,TCP,XMPP,167
168,443,TCP,HTTPS,168
169,53,UDP,DNS,169
170,443,UDP,HTTPS,170
171,443,TCP,HTTPS,171
172,443,TCP,HTTPS,172
173,443,TCP,HTTPS,173
174,5222,TCP,XMPP,174
175,443,TCP,HTTPS,175
176,21,UDP,SIP,176
177,443,TCP,HTTPS,177
178,3128,TCP,SNMP,178
179,443,TCP,HTTPS,179
180,53,UDP,DNS,180
181,21,TCP,FTP,181
182,443,TCP,HTTPS,182
183,53,UDP,DNS,183
184,21,TCP,FTP,184
185,3689,UDP,IMAP4,185
186,443,TCP,HTTPS,186
187,443,TCP,HTTPS,187
188,443,TCP,HTTPS,188
189,5222,TCP,XMPP,189
190,80,TCP,HTTP,190
191,443,TCP,HTTPS,191
192,5432,UDP,IMAP4,192
193,443,TCP,HTTPS,193
194,5061,UDP,TELNET,194
195,443,TCP,HTTPS,195
196,443,TCP,HTTPS,196
197,443,TCP,HTTPS,197
198,3689,UDP,MSSQL,198
199,443,TCP,HTTPS,199
200,443,TCP,HTTPS,200
201,443,TCP,HTTPS,201
202,443,TCP,HTTPS,202
203,443,TCP,HTTPS,203
204,443,TCP,HTTPS,204
205,80,TCP,HTTP,205
206,443,TCP,HTTPS,206
207,3128,TCP,HTTP,207
208,21,TCP,FTP,208
209,443,TCP,HTTPS,209
210,443,TCP,HTTPS,210
211,443,TCP,HTTPS,211
212,443,TCP,HTTPS,212
213,443,TCP,HTTPS,213
214,80,TCP,HTTP,214
215,3689,TCP,HPSERVICE,215
216,443,TCP,HTTPS,216
217,443,TCP,HTTPS,217
218,443,TCP,HTTPS,218
219,5222,TCP,XMPP,219
220,443,TCP,HTTPS,220
221,443,TCP,HTTPS,221
222,443,TCP,HTTPS,222
223,443,TCP,HTTPS,223
224,443,TCP,HTTPS,224
225,5060,TCP,SIP,225
226,443,TCP,HTTPS,226
227,443,TCP,HTTPS,227
228,443,TCP,HTTPS,228
229,443,TCP,HTTPS,229
230,21,TCP,FTP,230
231,443,TCP,HTTPS,231
232,443,TCP,HTTPS,232
233,53,UDP,DNS,233
234,443,TCP,HTTPS,234
235,443,TCP,HTTPS,235
236,53,UDP,DNS,236
237,5222,TCP,XMPP,237
238,3128,TCP,HTTP,238
239,443,TCP,HTTPS,239
240,443,TCP,HTTPS,240
241,443,TCP,HTTPS,241
242,443,TCP,HTTPS,242
243,443,TCP,HTTPS,243
244,443,TCP,HTTPS,244
245,443,TCP,HTTPS,245
246,443,TCP,HTTPS,246
247,443,TCP,HTTPS,247
248,443,TCP,HTTPS,248
249,53,UDP,DNS,249
250,443,UDP,HTTPS,250
251,443,TCP,HTTPS,251
252,443,TCP,HTTPS,252
253,443,TCP,HTTPS,253
254,443,TCP,HTTPS,254
255,53,UDP,DNS,255
256,443,TCP,HTTPS,256
257,443,UDP,HTTPS,257
258,443,TCP,HTTPS,258
259,5432,UDP,ICAP,259
260,9100,TCP,PGSQL,260
261,443,TCP,HTTPS,261
262,443,TCP,HTTPS,262
263,443,TCP,HTTPS,263
264,21,TCP,FTP,264
265,80,TCP,HTTP,265
266,443,TCP,HTTPS,266
267,53,UDP,DNS,267
268,53,UDP,ISAKMP,268
269,21,TCP,FTP,269
270,21,TCP,FTP,270
271,22,UDP,PGSQL,271
272,80,TCP,HTTP,272
273,443,TCP,HTTPS,273
274,443,TCP,HTTPS,274
275,21,TCP,FTP,275
276,5222,TCP,XMPP,276
277,443,TCP,HTTPS,277
278,443,TCP,HTTPS,278
279,443,TCP,HTTPS,279
280,1344,TCP,UBIQUITY,280
281,5060,UDP,MSSQL,281
282,443,TCP,HTTPS,282
283,21,TCP,FTP,283
284,53,UDP,DNS,284
285,443,TCP,HTTPS,285
286,443,UDP,HTTPS,286
287,21,UDP,FTP,287
288,80,TCP,HTTP,288
289,443,TCP,HTTPS,289
290,80,TCP,HTTP,290
291,443,TCP,HTTPS,291
292,443,TCP,HTTPS,292
293,443,TCP,HTTPS,293
294,443,TCP,HTTPS,294
295,80,TCP,HTTP,295
296,443,TCP,HTTPS,296
297,443,TCP,HTTPS,297
298,443,TCP,HTTPS,298
299,443,TCP,HTTPS,299
300,5061,UDP,HTTPS,300
301,443,TCP,HTTPS,301
302,443,TCP,HTTPS,302
303,443,TCP,HTTPS,303
304,443,TCP,HTTPS,304
305,443,TCP,HTTPS,305
306,443,TCP,HTTPS,306
307,53,UDP,DNS,307
308,443,TCP,HTTPS,308
309,443,TCP,HTTPS,309
310,80,TCP,HTTP,310
311,443,TCP,HTTPS,311
312,80,TCP,HTTP,312
313,443,TCP,HTTPS,313
314,443,TCP,HTTPS,314
315,21,TCP,FTP,315
316,443,TCP,HTTPS,316
317,443,TCP,HTTPS,317
318,443,TCP,HTTPS,318
319,10051,TCP,ZABBIX,319
320,53,UDP,DNS,320
321,443,TCP,HTTPS,321
322,53,UDP,DNS,322
323,5222,TCP,XMPP,323
324,443,TCP,HTTPS,324
325,443,TCP,HTTPS,325
326,443,TCP,HTTPS,326
327,21,TCP,FTP,327
328,53,UDP,DNS,328
329,443,TCP,HTTPS,329
330,443,TCP,HTTPS,330
331,3689,TCP,HPSERVICE,331
332,53,UDP,DNS,332
333,443,TCP,HTTPS,333
334,443,TCP,HTTPS,334
335,443,TCP,HTTPS,335
336,443,TCP,HTTPS,336
337,443,TCP,HTTPS,337
338,443,TCP,HTTPS,338
339,443,TCP,HTTPS,339
340,443,TCP,HTTPS,340
341,53,UDP,DNS,341
342,21,TCP,FTP,342
343,3689,TCP,HPSERVICE,343
344,443,TCP,HTTPS,344
345,443,TCP,HTTPS,345
346,443,TCP,HTTPS,346
347,53,UDP,DNS,347
348,53,UDP,DNS,348
349,443,TCP,HTTPS,349
350,443,TCP,HTTPS,350
351,80,TCP,HTTP,351
352,993,TCP,ICAP,352
353,443,TCP,HTTPS,353
354,443,TCP,HTTPS,354
355,443,TCP,HTTPS,355
356,443,TCP,HTTPS,356
357,443,TCP,HTTPS,357
358,21,TCP,FTP,358
359,53,UDP,DNS,359
360,53,UDP,DNS,360
361,53,TCP,DNS,361
362,5222,TCP,XMPP,362
363,6969,UDP,UBIQUITY,363
364,443,TCP,HTTPS,364
365,443,TCP,HTTPS,365
366,21,TCP,FTP,366
367,443,TCP,HTTPS,367
368,443,TCP,HTTPS,368
369,443,TCP,HTTPS,369
370,80,TCP,HTTP,370
371,138,TCP,DNS,371
372,443,TCP,HTTPS,372
373,443,TCP,HTTPS,373
374,443,TCP,HTTPS,374
375,443,TCP,HTTPS,375
376,443,TCP,HTTPS,376
377,21,TCP,FTP,377
378,443,TCP,HTTPS,378
379,443,TCP,HTTPS,379
380,443,TCP,HTTPS,380
381,53,UDP,DNS,381
382,443,TCP,HTTPS,382
383,443,UDP,HTTPS,383
384,21,TCP,FTP,384
385,443,TCP,HTTPS,385
386,443,UDP,HTTPS,386
387,443,TCP,HTTPS,387
388,443,TCP,HTTPS,388
389,443,TCP,HTTPS,389
390,53,UDP,DNS,390
391,443,TCP,HTTPS,391
392,443,TCP,HTTPS,392
393,443,TCP,HTTPS,393
394,443,TCP,HTTPS,394
395,443,TCP,HTTPS,395
396,80,TCP,HTTP,396
397,443,TCP,HTTPS,397
